,Number,After 1,2,After 2,3,After 3,4,After 4,5,After 5,6,After 6,7,After 7,8,After 8,9
clock,4,422,snool,4,chuck,1,clock,,,,,,,,,,
cloud,4,422,snool,4,chuck,1,cloud,,,,,,,,,,
clove,4,74,close,2,clone,1,clove,,,,,,,,,,
clown,4,422,snool,4,aband,2,clown,,,,,,,,,,
cluck,4,920,shily,11,pance,1,cluck,,,,,,,,,,
clued,4,1054,lined,2,bleed,1,clued,,,,,,,,,,
clump,4,920,shily,11,pance,1,clump,,,,,,,,,,
clung,4,920,shily,11,pance,1,clung,,,,,,,,,,
comfy,4,626,lound,15,biogs,2,comfy,,,,,,,,,,
comic,4,626,lound,15,biogs,1,comic,,,,,,,,,,
conch,4,626,lound,6,chibs,1,conch,,,,,,,,,,
conic,4,626,lound,6,chibs,1,conic,,,,,,,,,,
copse,4,149,louse,7,pions,1,copse,,,,,,,,,,
corer,4,87,sower,11,chevy,1,corer,,,,,,,,,,
couch,4,626,lound,5,pubco,2,couch,,,,,,,,,,
cough,4,626,lound,5,pubco,1,cough,,,,,,,,,,
cover,4,87,sower,11,chevy,1,cover,,,,,,,,,,
cower,4,87,sower,4,clamp,1,cower,,,,,,,,,,
coyly,4,626,lound,8,filly,2,coyly,,,,,,,,,,
craft,4,63,trait,4,acing,1,craft,,,,,,,,,,
crank,4,192,draws,12,cling,1,crank,,,,,,,,,,
crash,4,192,draws,3,brash,1,crash,,,,,,,,,,
crass,4,192,draws,3,brass,2,crass,,,,,,,,,,
crave,4,53,crare,3,crane,2,crave,,,,,,,,,,
crawl,4,192,draws,4,balun,1,crawl,,,,,,,,,,
cream,4,239,baler,7,adman,1,cream,,,,,,,,,,
creed,4,477,drier,4,befog,1,creed,,,,,,,,,,
creek,4,477,drier,6,clung,2,creek,,,,,,,,,,
crept,4,108,trier,5,epics,1,crept,,,,,,,,,,
cress,4,477,drier,4,caphs,1,cress,,,,,,,,,,
crest,4,108,trier,5,epics,1,crest,,,,,,,,,,
crick,4,298,cursi,3,chirp,1,crick,,,,,,,,,,
crime,4,136,prise,7,dumbo,2,crime,,,,,,,,,,
crimp,4,298,cursi,3,chirp,1,crimp,,,,,,,,,,
croak,4,85,armor,4,boong,1,croak,,,,,,,,,,
crock,4,195,croon,4,dawks,1,crock,,,,,,,,,,
crone,4,45,prore,7,daven,1,crone,,,,,,,,,,
cross,4,195,croon,4,dawks,1,cross,,,,,,,,,,
croup,4,195,croon,4,dawks,1,croup,,,,,,,,,,
crowd,4,195,croon,4,dawks,1,crowd,,,,,,,,,,
crude,4,136,prise,2,creme,1,crude,,,,,,,,,,
cruel,4,477,drier,6,clung,1,cruel,,,,,,,,,,
crumb,4,298,cursi,3,churn,2,crumb,,,,,,,,,,
cubic,4,920,shily,10,cumin,1,cubic,,,,,,,,,,
curry,4,298,cursi,3,curly,2,curry,,,,,,,,,,
curve,4,136,prise,7,venge,1,curve,,,,,,,,,,
cyber,4,477,drier,22,buhls,2,cyber,,,,,,,,,,
cycle,4,324,guile,2,belle,1,cycle,,,,,,,,,,
daddy,4,1135,layin,17,ducks,1,daddy,,,,,,,,,,
dally,4,1135,layin,7,dells,1,dally,,,,,,,,,,
dance,4,170,aisle,11,bungy,1,dance,,,,,,,,,,
dandy,4,1135,layin,10,scand,2,dandy,,,,,,,,,,
datum,4,236,taint,10,chump,1,datum,,,,,,,,,,
daunt,4,236,taint,5,dight,1,daunt,,,,,,,,,,
debit,4,292,sleet,6,cebid,1,debit,,,,,,,,,,
debut,4,292,sleet,6,cebid,1,debut,,,,,,,,,,
decal,4,499,penal,4,cadge,1,decal,,,,,,,,,,
dense,4,324,guile,9,scend,1,dense,,,,,,,,,,
derby,4,477,drier,2,decry,1,derby,,,,,,,,,,
deter,4,108,trier,7,etens,2,deter,,,,,,,,,,
deuce,4,324,guile,4,vends,1,deuce,,,,,,,,,,
digit,4,237,suint,7,humid,1,digit,,,,,,,,,,
dilly,4,920,shily,6,milds,1,dilly,,,,,,,,,,
dimly,4,920,shily,6,milds,1,dimly,,,,,,,,,,
dingo,4,422,snool,3,bingo,1,dingo,,,,,,,,,,
dingy,4,920,shily,13,pownd,1,dingy,,,,,,,,,,
diver,4,477,drier,2,diner,1,diver,,,,,,,,,,
dodge,4,149,louse,4,bovid,1,dodge,,,,,,,,,,
dodgy,4,626,lound,6,dhows,1,dodgy,,,,,,,,,,
dopey,4,264,woven,5,madly,1,dopey,,,,,,,,,,
doubt,4,111,tonic,5,bluds,1,doubt,,,,,,,,,,
dowdy,4,626,lound,6,dhows,1,dowdy,,,,,,,,,,
dowel,4,264,woven,2,bowel,1,dowel,,,,,,,,,,
downy,4,626,lound,2,doing,1,downy,,,,,,,,,,
draft,4,63,trait,4,acing,1,draft,,,,,,,,,,
drake,4,53,crare,10,egads,2,drake,,,,,,,,,,
drama,4,192,draws,3,drain,1,drama,,,,,,,,,,
drank,4,192,draws,3,drain,1,drank,,,,,,,,,,
drawn,4,192,draws,2,drawl,1,drawn,,,,,,,,,,
dread,4,239,baler,7,adman,1,dread,,,,,,,,,,
dream,4,239,baler,7,adman,1,dream,,,,,,,,,,
drift,4,85,trust,3,crypt,1,drift,,,,,,,,,,
drill,4,298,cursi,13,gland,1,drill,,,,,,,,,,
drink,4,298,cursi,13,gland,1,drink,,,,,,,,,,
drive,4,136,prise,7,dumbo,1,drive,,,,,,,,,,
drone,4,45,prore,7,daven,1,drone,,,,,,,,,,
drool,4,195,croon,7,blimp,1,drool,,,,,,,,,,
droop,4,195,croon,7,blimp,1,droop,,,,,,,,,,
dross,4,195,croon,9,plugs,1,dross,,,,,,,,,,
drove,4,45,prore,7,daven,1,drove,,,,,,,,,,
drown,4,195,croon,5,bewig,2,drown,,,,,,,,,,
drunk,4,298,cursi,4,bling,1,drunk,,,,,,,,,,
dully,4,920,shily,4,badge,1,dully,,,,,,,,,,
dummy,4,920,shily,18,pygmy,2,dummy,,,,,,,,,,
dumpy,4,920,shily,18,pygmy,2,dumpy,,,,,,,,,,
dusky,4,920,shily,4,kusso,2,dusky,,,,,,,,,,
dusty,4,156,units,4,algid,1,dusty,,,,,,,,,,
dutch,4,237,suint,3,butch,2,dutch,,,,,,,,,,
eager,4,239,baler,14,gymps,2,eager,,,,,,,,,,
eagle,4,170,aisle,5,embed,1,eagle,,,,,,,,,,
easel,4,499,penal,6,baghs,1,easel,,,,,,,,,,
eater,4,48,tater,5,elchi,1,eater,,,,,,,,,,
edict,4,292,sleet,6,cebid,1,edict,,,,,,,,,,
eerie,4,136,prise,3,dirge,1,eerie,,,,,,,,,,
egret,4,108,trier,2,beret,1,egret,,,,,,,,,,
eight,4,292,sleet,6,cebid,1,eight,,,,,,,,,,
eking,4,1054,lined,6,being,2,eking,,,,,,,,,,
elegy,4,1054,lined,16,shell,2,elegy,,,,,,,,,,
elide,4,324,guile,4,ecads,1,elide,,,,,,,,,,
elope,4,74,close,4,embog,1,elope,,,,,,,,,,
elude,4,324,guile,4,famed,1,elude,,,,,,,,,,
embed,4,1054,lined,3,bused,1,embed,,,,,,,,,,
emcee,4,324,guile,9,scend,1,emcee,,,,,,,,,,
enema,4,499,penal,6,ashen,1,enema,,,,,,,,,,
enemy,4,1054,lined,2,begun,1,enemy,,,,,,,,,,
enjoy,4,152,melon,3,endow,2,enjoy,,,,,,,,,,
ensue,4,324,guile,4,vends,1,ensue,,,,,,,,,,
enter,4,108,trier,7,etens,1,enter,,,,,,,,,,
epoxy,4,152,melon,3,epoch,1,epoxy,,,,,,,,,,
equip,4,1054,lined,3,sheik,1,equip,,,,,,,,,,
erase,4,53,crare,10,egads,1,erase,,,,,,,,,,
erect,4,108,trier,5,epics,1,erect,,,,,,,,,,
erode,4,45,prore,7,daven,1,erode,,,,,,,,,,
erupt,4,108,trier,5,epics,1,erupt,,,,,,,,,,
essay,4,499,penal,2,ahead,1,essay,,,,,,,,,,
ester,4,108,trier,7,etens,1,ester,,,,,,,,,,
ether,4,108,trier,7,etens,1,ether,,,,,,,,,,
ethic,4,292,sleet,5,ditch,1,ethic,,,,,,,,,,
event,4,292,sleet,2,eject,1,event,,,,,,,,,,
every,4,477,drier,10,merry,2,every,,,,,,,,,,
evict,4,292,sleet,6,cebid,1,evict,,,,,,,,,,
evoke,4,74,close,6,ehing,1,evoke,,,,,,,,,,
exact,4,21,least,2,enact,1,exact,,,,,,,,,,
excel,4,1054,lined,9,beeps,1,excel,,,,,,,,,,
exert,4,108,trier,3,entry,1,exert,,,,,,,,,,
expel,4,1054,lined,9,beeps,1,expel,,,,,,,,,,
fairy,4,383,carry,3,dairy,2,fairy,,,,,,,,,,
fancy,4,1135,layin,10,scand,1,fancy,,,,,,,,,,
fanny,4,1135,layin,10,scand,2,fanny,,,,,,,,,,
farce,4,61,sarge,2,carve,1,farce,,,,,,,,,,
fatal,4,236,taint,10,chump,1,fatal,,,,,,,,,,
fatty,4,118,nasty,5,becap,2,fatty,,,,,,,,,,
fault,4,236,taint,5,clump,2,fault,,,,,,,,,,
favor,4,85,armor,5,lavas,1,favor,,,,,,,,,,
feast,4,21,least,3,beast,2,feast,,,,,,,,,,
fecal,4,499,penal,4,cadge,1,fecal,,,,,,,,,,
feign,4,1054,lined,6,being,2,feign,,,,,,,,,,
femme,4,324,guile,9,scend,1,femme,,,,,,,,,,
ferry,4,477,drier,3,berry,2,ferry,,,,,,,,,,
fetch,4,292,sleet,5,ditch,1,fetch,,,,,,,,,,
fetid,4,292,sleet,5,ditch,1,fetid,,,,,,,,,,
fiber,4,477,drier,15,final,2,fiber,,,,,,,,,,
fibre,4,136,prise,3,dirge,1,fibre,,,,,,,,,,
fifth,4,156,units,8,withy,2,fifth,,,,,,,,,,
fifty,4,156,units,8,withy,1,fifty,,,,,,,,,,
filer,4,477,drier,15,final,1,filer,,,,,,,,,,
finer,4,477,drier,15,final,1,finer,,,,,,,,,,
fjord,4,195,croon,5,fluid,1,fjord,,,,,,,,,,
flack,4,356,clash,2,black,1,flack,,,,,,,,,,
flail,4,356,clash,11,kinda,1,flail,,,,,,,,,,
flair,4,192,draws,5,chirl,1,flair,,,,,,,,,,
flaky,4,356,clash,11,kinda,1,flaky,,,,,,,,,,
flame,4,95,shale,10,bedim,1,flame,,,,,,,,,,
flare,4,53,crare,7,ables,2,flare,,,,,,,,,,
flesh,4,1054,lined,16,shell,1,flesh,,,,,,,,,,
fling,4,920,shily,10,banco,1,fling,,,,,,,,,,
flood,4,422,snool,4,bedim,1,flood,,,,,,,,,,
flora,4,85,armor,2,cargo,1,flora,,,,,,,,,,
flour,4,195,croon,5,fluid,1,flour,,,,,,,,,,
flout,4,106,stout,2,clout,1,flout,,,,,,,,,,
fluid,4,920,shily,7,picul,1,fluid,,,,,,,,,,
fluke,4,324,guile,4,famed,1,fluke,,,,,,,,,,
flume,4,324,guile,4,famed,1,flume,,,,,,,,,,
flung,4,920,shily,11,pance,2,flung,,,,,,,,,,
flush,4,920,shily,3,blush,2,flush,,,,,,,,,,
flute,4,41,suite,2,chute,1,flute,,,,,,,,,,
foggy,4,626,lound,15,biogs,1,foggy,,,,,,,,,,
foist,4,111,tonic,4,fehme,1,foist,,,,,,,,,,
folio,4,626,lound,8,filly,1,folio,,,,,,,,,,
folly,4,626,lound,8,filly,1,folly,,,,,,,,,,
force,4,27,gorse,3,borne,2,force,,,,,,,,,,
forum,4,138,horny,3,forgo,1,forum,,,,,,,,,,
found,4,626,lound,7,bumfs,1,found,,,,,,,,,,
foyer,4,87,sower,11,chevy,1,foyer,,,,,,,,,,
frail,4,192,draws,12,cling,1,frail,,,,,,,,,,
frank,4,192,draws,12,cling,2,frank,,,,,,,,,,
fraud,4,192,draws,4,fungi,1,fraud,,,,,,,,,,
freed,4,477,drier,4,befog,1,freed,,,,,,,,,,
fresh,4,477,drier,4,caphs,1,fresh,,,,,,,,,,
friar,4,383,carry,2,briar,1,friar,,,,,,,,,,
fried,4,477,drier,3,cried,2,fried,,,,,,,,,,
frisk,4,298,cursi,3,brisk,1,frisk,,,,,,,,,,
frond,4,195,croon,4,dingy,1,frond,,,,,,,,,,
front,4,61,trout,3,droit,2,front,,,,,,,,,,
fruit,4,85,trust,3,brunt,1,fruit,,,,,,,,,,
fudge,4,324,guile,5,begun,2,fudge,,,,,,,,,,
fugue,4,324,guile,5,begun,1,fugue,,,,,,,,,,
fully,4,920,shily,4,badge,1,fully,,,,,,,,,,
fungi,4,920,shily,10,cumin,1,fungi,,,,,,,,,,
furor,4,195,croon,5,virus,2,furor,,,,,,,,,,
furry,4,298,cursi,4,alarm,2,furry,,,,,,,,,,
fussy,4,920,shily,4,kusso,1,fussy,,,,,,,,,,
gaffe,4,170,aisle,11,bungy,1,gaffe,,,,,,,,,,
gaily,4,1135,layin,2,daily,1,gaily,,,,,,,,,,
gamer,4,239,baler,14,gymps,1,gamer,,,,,,,,,,
gamut,4,236,taint,5,clump,1,gamut,,,,,,,,,,
gassy,4,1135,layin,17,ducks,4,gassy,,,,,,,,,,
gaudy,4,1135,layin,17,ducks,1,gaudy,,,,,,,,,,
gauge,4,170,aisle,11,bungy,1,gauge,,,,,,,,,,
gaunt,4,236,taint,5,dight,1,gaunt,,,,,,,,,,
gauze,4,170,aisle,11,bungy,2,gauze,,,,,,,,,,
gavel,4,499,penal,6,baghs,1,gavel,,,,,,,,,,
gawky,4,1135,layin,17,ducks,1,gawky,,,,,,,,,,
gayer,4,239,baler,14,gymps,1,gayer,,,,,,,,,,
gazer,4,239,baler,14,gymps,1,gazer,,,,,,,,,,
geeky,4,1054,lined,8,hecks,1,geeky,,,,,,,,,,
genre,4,136,prise,7,venge,1,genre,,,,,,,,,,
giant,4,79,slant,2,chant,1,giant,,,,,,,,,,
glade,4,95,shale,10,bedim,1,glade,,,,,,,,,,
glass,4,356,clash,2,flask,1,glass,,,,,,,,,,
gleam,4,499,penal,2,bleak,1,gleam,,,,,,,,,,
glean,4,499,penal,2,clean,1,glean,,,,,,,,,,
glint,4,237,suint,2,flint,1,glint,,,,,,,,,,
gloat,4,64,bloat,2,float,1,gloat,,,,,,,,,,
globe,4,74,close,4,embog,1,globe,,,,,,,,,,
gloom,4,422,snool,4,bedim,1,gloom,,,,,,,,,,
glory,4,195,croon,5,fluid,1,glory,,,,,,,,,,
gloss,4,422,snool,2,floss,1,gloss,,,,,,,,,,
glove,4,74,close,4,embog,1,glove,,,,,,,,,,
gnash,4,356,clash,5,swung,1,gnash,,,,,,,,,,
gnome,4,74,close,6,ehing,1,gnome,,,,,,,,,,
godly,4,626,lound,3,dolly,1,godly,,,,,,,,,,
golem,4,264,woven,5,madly,1,golem,,,,,,,,,,
goody,4,626,lound,6,dhows,2,goody,,,,,,,,,,
gooey,4,264,woven,5,madly,1,gooey,,,,,,,,,,
goofy,4,626,lound,15,biogs,1,goofy,,,,,,,,,,
goose,4,149,louse,7,pions,2,goose,,,,,,,,,,
gouge,4,149,louse,2,coupe,1,gouge,,,,,,,,,,
gourd,4,138,horny,2,color,1,gourd,,,,,,,,,,
grace,4,53,crare,2,brace,1,grace,,,,,,,,,,
grade,4,53,crare,10,egads,1,grade,,,,,,,,,,
graft,4,63,trait,4,acing,1,graft,,,,,,,,,,
grail,4,192,draws,12,cling,1,grail,,,,,,,,,,
grain,4,192,draws,12,cling,1,grain,,,,,,,,,,
grand,4,192,draws,4,fungi,1,grand,,,,,,,,,,
grant,4,63,trait,4,acing,1,grant,,,,,,,,,,
graph,4,192,draws,12,cling,2,graph,,,,,,,,,,
grasp,4,192,draws,3,brash,1,grasp,,,,,,,,,,
great,4,48,tater,3,alert,1,great,,,,,,,,,,
greed,4,477,drier,4,befog,1,greed,,,,,,,,,,
green,4,477,drier,6,clung,1,green,,,,,,,,,,
grief,4,477,drier,2,brief,1,grief,,,,,,,,,,
grill,4,298,cursi,13,gland,1,grill,,,,,,,,,,
grimy,4,298,cursi,13,gland,1,grimy,,,,,,,,,,
grind,4,298,cursi,13,gland,1,grind,,,,,,,,,,
groan,4,85,armor,4,boong,1,groan,,,,,,,,,,
groin,4,195,croon,5,bewig,1,groin,,,,,,,,,,
groom,4,195,croon,7,blimp,1,groom,,,,,,,,,,
gross,4,195,croon,9,plugs,1,gross,,,,,,,,,,
group,4,195,croon,9,plugs,1,group,,,,,,,,,,
grove,4,45,prore,7,daven,1,grove,,,,,,,,,,
growl,4,195,croon,9,plugs,1,growl,,,,,,,,,,
grown,4,195,croon,5,bewig,1,grown,,,,,,,,,,
gruel,4,477,drier,6,clung,1,gruel,,,,,,,,,,
gruff,4,298,cursi,4,bling,1,gruff,,,,,,,,,,
grunt,4,85,trust,3,brunt,1,grunt,,,,,,,,,,
guard,4,192,draws,2,chard,1,guard,,,,,,,,,,
guava,4,356,clash,2,again,1,guava,,,,,,,,,,
guess,4,1054,lined,8,hecks,1,guess,,,,,,,,,,
guest,4,292,sleet,3,chest,2,guest,,,,,,,,,,
guild,4,920,shily,3,build,1,guild,,,,,,,,,,
guilt,4,237,suint,3,built,2,guilt,,,,,,,,,,
guise,4,324,guile,2,guide,1,guise,,,,,,,,,,
gully,4,920,shily,4,badge,1,gully,,,,,,,,,,
gumbo,4,422,snool,4,opium,2,gumbo,,,,,,,,,,
gummy,4,920,shily,18,pygmy,1,gummy,,,,,,,,,,
guppy,4,920,shily,18,pygmy,1,guppy,,,,,,,,,,
gusto,4,37,photo,3,ditto,2,gusto,,,,,,,,,,
gusty,4,156,units,4,algid,1,gusty,,,,,,,,,,
gypsy,4,920,shily,4,kusso,1,gypsy,,,,,,,,,,
halve,4,170,aisle,4,lunch,1,halve,,,,,,,,,,
harpy,4,383,carry,2,hardy,1,harpy,,,,,,,,,,
harsh,4,383,carry,5,kasha,2,harsh,,,,,,,,,,
haste,4,17,saute,6,bacha,1,haste,,,,,,,,,,
hater,4,48,tater,5,elchi,1,hater,,,,,,,,,,
haunt,4,236,taint,5,dight,1,haunt,,,,,,,,,,
haven,4,499,penal,6,ashen,1,haven,,,,,,,,,,
havoc,4,222,salon,2,bayou,1,havoc,,,,,,,,,,
hazel,4,499,penal,6,baghs,1,hazel,,,,,,,,,,
heard,4,27,leary,2,beard,1,heard,,,,,,,,,,
heavy,4,88,leach,2,heady,1,heavy,,,,,,,,,,
heist,4,292,sleet,2,exist,1,heist,,,,,,,,,,
hello,4,152,melon,2,cello,1,hello,,,,,,,,,,
hinge,4,324,guile,5,shend,1,hinge,,,,,,,,,,
hippo,4,422,snool,4,opium,1,hippo,,,,,,,,,,
hobby,4,626,lound,15,biogs,1,hobby,,,,,,,,,,
hoist,4,111,tonic,4,fehme,1,hoist,,,,,,,,,,
homer,4,87,sower,11,chevy,1,homer,,,,,,,,,,
honey,4,264,woven,4,mensh,1,honey,,,,,,,,,,
hotly,4,111,tonic,5,bluds,1,hotly,,,,,,,,,,
hovel,4,264,woven,2,covey,1,hovel,,,,,,,,,,
hover,4,87,sower,11,chevy,1,hover,,,,,,,,,,
howdy,4,626,lound,6,dhows,1,howdy,,,,,,,,,,
humid,4,920,shily,5,cumin,1,humid,,,,,,,,,,
humor,4,195,croon,5,virus,1,humor,,,,,,,,,,
humph,4,920,shily,5,hemps,1,humph,,,,,,,,,,
hunch,4,920,shily,5,hemps,1,hunch,,,,,,,,,,
hunky,4,920,shily,2,duchy,1,hunky,,,,,,,,,,
husky,4,920,shily,5,hypha,2,husky,,,,,,,,,,
hyena,4,499,penal,6,ashen,1,hyena,,,,,,,,,,
hymen,4,1054,lined,5,meshy,1,hymen,,,,,,,,,,
ideal,4,499,penal,2,equal,1,ideal,,,,,,,,,,
idiot,4,106,stout,5,piing,1,idiot,,,,,,,,,,
idler,4,477,drier,3,cider,1,idler,,,,,,,,,,
iliac,4,1135,layin,4,alibi,1,iliac,,,,,,,,,,
image,4,95,shale,11,aking,1,image,,,,,,,,,,
imply,4,920,shily,6,milds,1,imply,,,,,,,,,,
inane,4,95,shale,11,aking,1,inane,,,,,,,,,,
infer,4,477,drier,15,final,1,infer,,,,,,,,,,
ingot,4,106,stout,5,piing,1,ingot,,,,,,,,,,
inlet,4,292,sleet,2,filet,1,inlet,,,,,,,,,,
inner,4,477,drier,15,final,1,inner,,,,,,,,,,
ionic,4,626,lound,6,chibs,1,ionic,,,,,,,,,,
irate,4,7,crate,2,grate,1,irate,,,,,,,,,,
irony,4,195,croon,4,dingy,1,irony,,,,,,,,,,
issue,4,324,guile,3,imbue,1,issue,,,,,,,,,,
itchy,4,237,suint,7,ditch,1,itchy,,,,,,,,,,
ivory,4,195,croon,5,fluid,1,ivory,,,,,,,,,,
jaunt,4,236,taint,5,dight,2,jaunt,,,,,,,,,,
jerky,4,477,drier,10,merry,2,jerky,,,,,,,,,,
jetty,4,113,depth,4,alefs,1,jetty,,,,,,,,,,
jewel,4,1054,lined,9,beeps,1,jewel,,,,,,,,,,
jiffy,4,920,shily,13,pownd,2,jiffy,,,,,,,,,,
joist,4,111,tonic,4,fehme,1,joist,,,,,,,,,,
joust,4,111,tonic,5,bluds,1,joust,,,,,,,,,,
kappa,4,1135,layin,6,gamma,1,kappa,,,,,,,,,,
karma,4,383,carry,5,kasha,1,karma,,,,,,,,,,
kebab,4,499,penal,2,decay,1,kebab,,,,,,,,,,
kinky,4,920,shily,13,pownd,1,kinky,,,,,,,,,,
knack,4,356,clash,3,aback,2,knack,,,,,,,,,,
knave,4,95,shale,11,aking,1,knave,,,,,,,,,,
knelt,4,292,sleet,2,dwelt,1,knelt,,,,,,,,,,
knife,4,324,guile,12,phons,1,knife,,,,,,,,,,
known,4,422,snool,2,knock,1,known,,,,,,,,,,
label,4,499,penal,6,baghs,1,label,,,,,,,,,,
labor,4,85,armor,5,lavas,1,labor,,,,,,,,,,
laden,4,499,penal,2,alien,1,laden,,,,,,,,,,
ladle,4,170,aisle,5,embed,1,ladle,,,,,,,,,,
lance,4,170,aisle,4,lunch,1,lance,,,,,,,,,,
lapse,4,170,aisle,3,FALSE,1,lapse,,,,,,,,,,
large,4,61,sarge,2,barge,1,large,,,,,,,,,,
larva,4,383,carry,5,kasha,1,larva,,,,,,,,,,
later,4,48,tater,5,elchi,1,later,,,,,,,,,,
layer,4,239,baler,2,lager,1,layer,,,,,,,,,,
leaky,4,88,leach,2,leafy,1,leaky,,,,,,,,,,
leapt,4,21,least,2,leant,1,leapt,,,,,,,,,,
leave,4,95,shale,10,bedim,1,leave,,,,,,,,,,
leery,4,477,drier,10,merry,1,leery,,,,,,,,,,
lefty,4,113,depth,4,alefs,1,lefty,,,,,,,,,,
legal,4,499,penal,4,cadge,1,legal,,,,,,,,,,
leggy,4,1054,lined,2,leech,1,leggy,,,,,,,,,,
lemur,4,477,drier,2,femur,1,lemur,,,,,,,,,,
liege,4,324,guile,2,bilge,1,liege,,,,,,,,,,
limit,4,237,suint,7,humid,1,limit,,,,,,,,,,
liner,4,477,drier,15,final,1,liner,,,,,,,,,,
lipid,4,920,shily,7,picul,1,lipid,,,,,,,,,,
liver,4,477,drier,15,final,1,liver,,,,,,,,,,
livid,4,920,shily,7,picul,1,livid,,,,,,,,,,
llama,4,356,clash,11,kinda,2,llama,,,,,,,,,,
lobby,4,626,lound,4,bigly,1,lobby,,,,,,,,,,
local,4,149,comal,3,focal,2,local,,,,,,,,,,
logic,4,626,lound,4,bigly,1,logic,,,,,,,,,,
loopy,4,626,lound,4,bigly,1,loopy,,,,,,,,,,
lorry,4,138,horny,4,awdls,1,lorry,,,,,,,,,,
lover,4,87,sower,11,chevy,2,lover,,,,,,,,,,
lower,4,87,sower,4,clamp,1,lower,,,,,,,,,,
lowly,4,626,lound,4,bigly,1,lowly,,,,,,,,,,
lucid,4,920,shily,7,picul,1,lucid,,,,,,,,,,
lucky,4,920,shily,4,palki,1,lucky,,,,,,,,,,
lumpy,4,920,shily,4,palki,1,lumpy,,,,,,,,,,
lunar,4,383,carry,4,argan,1,lunar,,,,,,,,,,
lunch,4,920,shily,3,gulch,1,lunch,,,,,,,,,,
lunge,4,324,guile,2,bulge,1,lunge,,,,,,,,,,
lusty,4,156,units,4,algid,1,lusty,,,,,,,,,,
lymph,4,920,shily,3,glyph,1,lymph,,,,,,,,,,
lynch,4,920,shily,3,glyph,1,lynch,,,,,,,,,,
lyric,4,298,cursi,2,birch,1,lyric,,,,,,,,,,
macaw,4,1135,layin,6,gamma,1,macaw,,,,,,,,,,
madam,4,1135,layin,6,gamma,1,madam,,,,,,,,,,
mafia,4,1135,layin,6,combs,2,mafia,,,,,,,,,,
magic,4,1135,layin,6,combs,1,magic,,,,,,,,,,
magma,4,1135,layin,6,gamma,1,magma,,,,,,,,,,
maker,4,239,baler,14,gymps,1,maker,,,,,,,,,,
mambo,4,222,salon,3,macho,1,mambo,,,,,,,,,,
mamma,4,1135,layin,6,gamma,1,mamma,,,,,,,,,,
manga,4,1135,layin,3,fauna,1,manga,,,,,,,,,,
mange,4,170,aisle,11,bungy,1,mange,,,,,,,,,,
mango,4,222,salon,2,banjo,1,mango,,,,,,,,,,
mangy,4,1135,layin,10,scand,1,mangy,,,,,,,,,,
manic,4,1135,layin,3,mania,1,manic,,,,,,,,,,
manor,4,85,armor,3,major,2,manor,,,,,,,,,,
maple,4,170,aisle,5,embed,1,maple,,,,,,,,,,
marry,4,383,carry,3,harry,2,marry,,,,,,,,,,
match,4,236,taint,10,chump,1,match,,,,,,,,,,
matey,4,116,cleat,3,eaten,1,matey,,,,,,,,,,
mauve,4,170,aisle,11,bungy,1,mauve,,,,,,,,,,
maybe,4,170,aisle,11,bungy,1,maybe,,,,,,,,,,
mecca,4,499,penal,2,media,1,mecca,,,,,,,,,,
medal,4,499,penal,4,cadge,1,medal,,,,,,,,,,
medic,4,1054,lined,2,edify,1,medic,,,,,,,,,,
melee,4,324,guile,2,delve,1,melee,,,,,,,,,,
mercy,4,477,drier,10,merry,1,mercy,,,,,,,,,,
merge,4,136,prise,7,venge,1,merge,,,,,,,,,,
merit,4,108,trier,2,inert,1,merit,,,,,,,,,,
metal,4,116,cleat,3,fetal,2,metal,,,,,,,,,,
midge,4,324,guile,5,shend,1,midge,,,,,,,,,,
might,4,237,suint,7,humid,1,might,,,,,,,,,,
milky,4,920,shily,2,filmy,1,milky,,,,,,,,,,
mimic,4,920,shily,10,cumin,1,mimic,,,,,,,,,,
mince,4,324,guile,8,neeps,2,mince,,,,,,,,,,
miner,4,477,drier,15,final,1,miner,,,,,,,,,,
minim,4,920,shily,10,cumin,1,minim,,,,,,,,,,
minus,4,920,shily,3,ficus,1,minus,,,,,,,,,,
mirth,4,29,birth,2,girth,1,mirth,,,,,,,,,,
missy,4,920,shily,3,gipsy,1,missy,,,,,,,,,,
model,4,264,woven,5,madly,1,model,,,,,,,,,,
modem,4,264,woven,5,madly,1,modem,,,,,,,,,,
moist,4,111,tonic,4,fehme,1,moist,,,,,,,,,,
moldy,4,626,lound,3,dolly,1,moldy,,,,,,,,,,
money,4,264,woven,4,mensh,1,money,,,,,,,,,,
moral,4,62,bolar,2,coral,1,moral,,,,,,,,,,
mossy,4,626,lound,15,biogs,1,mossy,,,,,,,,,,
moult,4,111,tonic,5,bluds,1,moult,,,,,,,,,,
mound,4,626,lound,7,bumfs,1,mound,,,,,,,,,,
mourn,4,138,horny,2,donor,1,mourn,,,,,,,,,,
mouse,4,149,louse,2,house,1,mouse,,,,,,,,,,
mouth,4,89,hooty,3,month,1,mouth,,,,,,,,,,
movie,4,149,louse,4,bovid,1,movie,,,,,,,,,,
mower,4,87,sower,4,clamp,1,mower,,,,,,,,,,
mucky,4,920,shily,18,pygmy,2,mucky,,,,,,,,,,
mulch,4,920,shily,3,gulch,1,mulch,,,,,,,,,,
munch,4,920,shily,5,hemps,1,munch,,,,,,,,,,
murky,4,298,cursi,4,alarm,1,murky,,,,,,,,,,
