,Number,After 1,2,After 2,3,After 3,4,After 4,5,After 5,6,After 6,7,After 7,8,After 8,9
chill,4,130,sling,5,churl,1,chill,,,,,,,,,,
click,4,130,sling,5,black,2,click,,,,,,,,,,
cliff,4,130,sling,5,black,1,cliff,,,,,,,,,,
climb,4,130,sling,5,black,1,climb,,,,,,,,,,
doing,4,130,sling,5,dowdy,1,doing,,,,,,,,,,
dying,4,130,sling,5,dowdy,1,dying,,,,,,,,,,
going,4,130,sling,5,dowdy,1,going,,,,,,,,,,
owing,4,130,sling,5,dowdy,1,owing,,,,,,,,,,
quill,4,130,sling,5,churl,1,quill,,,,,,,,,,
skiff,4,130,sling,5,pawky,1,skiff,,,,,,,,,,
skimp,4,130,sling,5,pawky,1,skimp,,,,,,,,,,
spicy,4,130,sling,5,pawky,1,spicy,,,,,,,,,,
spiky,4,130,sling,5,pawky,1,spiky,,,,,,,,,,
swish,4,130,sling,5,pawky,1,swish,,,,,,,,,,
vying,4,130,sling,5,dowdy,1,vying,,,,,,,,,,
bingo,4,130,sling,4,dingo,1,bingo,,,,,,,,,,
dingy,4,130,sling,4,dingo,1,dingy,,,,,,,,,,
fungi,4,130,sling,4,dingo,1,fungi,,,,,,,,,,
silky,4,130,sling,4,solid,2,silky,,,,,,,,,,
spoil,4,130,sling,4,solid,1,spoil,,,,,,,,,,
blink,4,130,sling,3,blind,1,blink,,,,,,,,,,
clink,4,130,sling,3,blind,1,clink,,,,,,,,,,
onion,4,130,sling,3,unify,1,onion,,,,,,,,,,
sissy,4,130,sling,3,squib,1,sissy,,,,,,,,,,
spill,4,130,sling,3,skill,2,spill,,,,,,,,,,
sushi,4,130,sling,3,squib,1,sushi,,,,,,,,,,
union,4,130,sling,3,unify,1,union,,,,,,,,,,
fling,4,130,sling,2,cling,1,fling,,,,,,,,,,
giddy,4,130,sling,2,piggy,1,giddy,,,,,,,,,,
login,4,130,sling,2,lingo,1,login,,,,,,,,,,
minus,4,130,sling,2,bison,1,minus,,,,,,,,,,
slimy,4,130,sling,2,slick,1,slimy,,,,,,,,,,
sniff,4,130,sling,2,scion,1,sniff,,,,,,,,,,
spiny,4,130,sling,2,shiny,1,spiny,,,,,,,,,,
swing,4,130,sling,2,suing,1,swing,,,,,,,,,,
vigil,4,130,sling,2,logic,1,vigil,,,,,,,,,,
baggy,4,118,salon,19,dumky,4,baggy,,,,,,,,,,
bawdy,4,118,salon,19,dumky,3,bawdy,,,,,,,,,,
daddy,4,118,salon,19,dumky,1,daddy,,,,,,,,,,
gamma,4,118,salon,19,dumky,2,gamma,,,,,,,,,,
gaudy,4,118,salon,19,dumky,1,gaudy,,,,,,,,,,
gawky,4,118,salon,19,dumky,2,gawky,,,,,,,,,,
kappa,4,118,salon,19,dumky,1,kappa,,,,,,,,,,
kayak,4,118,salon,19,dumky,1,kayak,,,,,,,,,,
macaw,4,118,salon,19,dumky,2,macaw,,,,,,,,,,
madam,4,118,salon,19,dumky,1,madam,,,,,,,,,,
mammy,4,118,salon,19,dumky,1,mammy,,,,,,,,,,
candy,4,118,salon,10,chynd,1,candy,,,,,,,,,,
canny,4,118,salon,10,chynd,1,canny,,,,,,,,,,
dandy,4,118,salon,10,chynd,1,dandy,,,,,,,,,,
fancy,4,118,salon,10,chynd,1,fancy,,,,,,,,,,
fanny,4,118,salon,10,chynd,2,fanny,,,,,,,,,,
fauna,4,118,salon,10,chynd,1,fauna,,,,,,,,,,
handy,4,118,salon,10,chynd,1,handy,,,,,,,,,,
manga,4,118,salon,10,chynd,1,manga,,,,,,,,,,
mangy,4,118,salon,10,chynd,1,mangy,,,,,,,,,,
afoul,4,118,salon,9,focal,1,afoul,,,,,,,,,,
aloud,4,118,salon,9,focal,1,aloud,,,,,,,,,,
cloak,4,118,salon,9,focal,1,cloak,,,,,,,,,,
local,4,118,salon,9,focal,2,local,,,,,,,,,,
loyal,4,118,salon,9,focal,2,loyal,,,,,,,,,,
offal,4,118,salon,9,focal,1,offal,,,,,,,,,,
badly,4,118,salon,7,ghyll,2,badly,,,,,,,,,,
cabal,4,118,salon,7,ghyll,2,cabal,,,,,,,,,,
caulk,4,118,salon,7,ghyll,1,caulk,,,,,,,,,,
gayly,4,118,salon,7,ghyll,1,gayly,,,,,,,,,,
laugh,4,118,salon,7,ghyll,1,laugh,,,,,,,,,,
album,4,118,salon,6,plumy,1,album,,,,,,,,,,
alpha,4,118,salon,6,plumy,1,alpha,,,,,,,,,,
amply,4,118,salon,6,plumy,1,amply,,,,,,,,,,
apply,4,118,salon,6,plumy,1,apply,,,,,,,,,,
awful,4,118,salon,6,plumy,1,awful,,,,,,,,,,
pupal,4,118,salon,6,plumy,1,pupal,,,,,,,,,,
banal,4,118,salon,5,loyal,3,banal,,,,,,,,,,
lanky,4,118,salon,5,loyal,1,lanky,,,,,,,,,,
manly,4,118,salon,5,loyal,1,manly,,,,,,,,,,
agony,4,118,salon,4,among,1,agony,,,,,,,,,,
comma,4,118,salon,4,dogma,1,comma,,,,,,,,,,
gonad,4,118,salon,4,among,1,gonad,,,,,,,,,,
mocha,4,118,salon,4,dogma,1,mocha,,,,,,,,,,
nomad,4,118,salon,4,among,1,nomad,,,,,,,,,,
saucy,4,118,salon,4,sassy,3,saucy,,,,,,,,,,
vodka,4,118,salon,4,dogma,1,vodka,,,,,,,,,,
allow,4,118,salon,3,aglow,1,allow,,,,,,,,,,
alloy,4,118,salon,3,aglow,1,alloy,,,,,,,,,,
cacao,4,118,salon,3,macho,1,cacao,,,,,,,,,,
canon,4,118,salon,3,bacon,1,canon,,,,,,,,,,
mambo,4,118,salon,3,macho,1,mambo,,,,,,,,,,
sally,4,118,salon,3,salad,1,sally,,,,,,,,,,
salsa,4,118,salon,3,salad,1,salsa,,,,,,,,,,
squad,4,118,salon,3,scuba,1,squad,,,,,,,,,,
sumac,4,118,salon,3,scuba,1,sumac,,,,,,,,,,
wagon,4,118,salon,3,bacon,1,wagon,,,,,,,,,,
assay,4,118,salon,2,abyss,1,assay,,,,,,,,,,
bylaw,4,118,salon,2,allay,1,bylaw,,,,,,,,,,
dally,4,118,salon,2,balmy,1,dally,,,,,,,,,,
havoc,4,118,salon,2,bayou,1,havoc,,,,,,,,,,
mango,4,118,salon,2,banjo,1,mango,,,,,,,,,,
sauna,4,118,salon,2,sandy,1,sauna,,,,,,,,,,
zonal,4,118,salon,2,along,1,zonal,,,,,,,,,,
belch,4,106,olden,14,shell,2,belch,,,,,,,,,,
belly,4,106,olden,14,shell,2,belly,,,,,,,,,,
leech,4,106,olden,14,shell,1,leech,,,,,,,,,,
leggy,4,106,olden,14,shell,1,leggy,,,,,,,,,,
quell,4,106,olden,14,shell,1,quell,,,,,,,,,,
shelf,4,106,olden,14,shell,1,shelf,,,,,,,,,,
smell,4,106,olden,14,shell,3,smell,,,,,,,,,,
welsh,4,106,olden,14,shell,1,welsh,,,,,,,,,,
whelp,4,106,olden,14,shell,1,whelp,,,,,,,,,,
beech,4,106,olden,8,hecks,1,beech,,,,,,,,,,
beefy,4,106,olden,8,hecks,1,beefy,,,,,,,,,,
check,4,106,olden,8,hecks,1,check,,,,,,,,,,
chess,4,106,olden,8,hecks,1,chess,,,,,,,,,,
geeky,4,106,olden,8,hecks,1,geeky,,,,,,,,,,
guess,4,106,olden,8,hecks,1,guess,,,,,,,,,,
pesky,4,106,olden,8,hecks,1,pesky,,,,,,,,,,
speck,4,106,olden,8,hecks,1,speck,,,,,,,,,,
bevel,4,106,olden,7,beech,2,bevel,,,,,,,,,,
excel,4,106,olden,7,beech,1,excel,,,,,,,,,,
expel,4,106,olden,7,beech,1,expel,,,,,,,,,,
jewel,4,106,olden,7,beech,2,jewel,,,,,,,,,,
wheel,4,106,olden,7,beech,1,wheel,,,,,,,,,,
hymen,4,106,olden,5,meshy,1,hymen,,,,,,,,,,
queen,4,106,olden,5,meshy,1,queen,,,,,,,,,,
semen,4,106,olden,5,meshy,1,semen,,,,,,,,,,
seven,4,106,olden,5,meshy,1,seven,,,,,,,,,,
sheen,4,106,olden,5,meshy,1,sheen,,,,,,,,,,
bless,4,106,olden,4,flesh,1,bless,,,,,,,,,,
bowel,4,106,olden,4,vowel,1,bowel,,,,,,,,,,
ebony,4,106,olden,4,envoy,1,ebony,,,,,,,,,,
elegy,4,106,olden,4,flesh,1,elegy,,,,,,,,,,
enemy,4,106,olden,4,bench,1,enemy,,,,,,,,,,
enjoy,4,106,olden,4,envoy,1,enjoy,,,,,,,,,,
epoxy,4,106,olden,4,epoch,1,epoxy,,,,,,,,,,
fleck,4,106,olden,4,flesh,1,fleck,,,,,,,,,,
gecko,4,106,olden,4,epoch,1,gecko,,,,,,,,,,
golem,4,106,olden,4,vowel,1,golem,,,,,,,,,,
honey,4,106,olden,4,boney,2,honey,,,,,,,,,,
hovel,4,106,olden,4,vowel,1,hovel,,,,,,,,,,
nosey,4,106,olden,4,boney,1,nosey,,,,,,,,,,
penny,4,106,olden,4,bench,1,penny,,,,,,,,,,
poesy,4,106,olden,4,epoch,1,poesy,,,,,,,,,,
venom,4,106,olden,4,envoy,1,venom,,,,,,,,,,
wench,4,106,olden,4,bench,1,wench,,,,,,,,,,
woken,4,106,olden,4,coven,2,woken,,,,,,,,,,
woven,4,106,olden,4,coven,1,woven,,,,,,,,,,
cello,4,106,olden,3,below,2,cello,,,,,,,,,,
embed,4,106,olden,3,bused,1,embed,,,,,,,,,,
felon,4,106,olden,3,lemon,1,felon,,,,,,,,,,
melon,4,106,olden,3,lemon,1,melon,,,,,,,,,,
seedy,4,106,olden,3,debug,2,seedy,,,,,,,,,,
sheep,4,106,olden,3,cheek,1,sheep,,,,,,,,,,
sleek,4,106,olden,3,bleep,1,sleek,,,,,,,,,,
sleep,4,106,olden,3,bleep,1,sleep,,,,,,,,,,
speed,4,106,olden,3,bused,1,speed,,,,,,,,,,
sweep,4,106,olden,3,cheek,1,sweep,,,,,,,,,,
unfed,4,106,olden,3,kneed,2,unfed,,,,,,,,,,
clued,4,106,olden,2,bleed,1,clued,,,,,,,,,,
gooey,4,106,olden,2,covey,1,gooey,,,,,,,,,,
spend,4,106,olden,2,needy,1,spend,,,,,,,,,,
buyer,4,92,loser,17,fundy,1,buyer,,,,,,,,,,
cheer,4,92,loser,17,fundy,2,cheer,,,,,,,,,,
cower,4,92,loser,17,whomp,2,cower,,,,,,,,,,
cyber,4,92,loser,17,fundy,2,cyber,,,,,,,,,,
defer,4,92,loser,17,fundy,1,defer,,,,,,,,,,
fever,4,92,loser,17,fundy,2,fever,,,,,,,,,,
homer,4,92,loser,17,whomp,1,homer,,,,,,,,,,
hover,4,92,loser,17,whomp,1,hover,,,,,,,,,,
mover,4,92,loser,17,whomp,1,mover,,,,,,,,,,
mower,4,92,loser,17,whomp,1,mower,,,,,,,,,,
never,4,92,loser,17,fundy,2,never,,,,,,,,,,
poker,4,92,loser,17,whomp,1,poker,,,,,,,,,,
power,4,92,loser,17,whomp,1,power,,,,,,,,,,
purer,4,92,loser,17,fundy,2,purer,,,,,,,,,,
refer,4,92,loser,17,fundy,1,refer,,,,,,,,,,
ruder,4,92,loser,17,fundy,1,ruder,,,,,,,,,,
udder,4,92,loser,17,fundy,1,udder,,,,,,,,,,
under,4,92,loser,17,fundy,1,under,,,,,,,,,,
upper,4,92,loser,17,fundy,1,upper,,,,,,,,,,
wooer,4,92,loser,17,whomp,1,wooer,,,,,,,,,,
berry,4,92,loser,14,durry,3,berry,,,,,,,,,,
decry,4,92,loser,14,durry,1,decry,,,,,,,,,,
derby,4,92,loser,14,durry,1,derby,,,,,,,,,,
every,4,92,loser,14,durry,1,every,,,,,,,,,,
jerky,4,92,loser,14,durry,3,jerky,,,,,,,,,,
nerdy,4,92,loser,14,durry,1,nerdy,,,,,,,,,,
perch,4,92,loser,14,durry,1,perch,,,,,,,,,,
query,4,92,loser,14,durry,1,query,,,,,,,,,,
reedy,4,92,loser,14,durry,1,reedy,,,,,,,,,,
rerun,4,92,loser,14,durry,1,rerun,,,,,,,,,,
sever,4,92,loser,7,uneth,2,sever,,,,,,,,,,
sheer,4,92,loser,7,uneth,1,sheer,,,,,,,,,,
sneer,4,92,loser,7,uneth,1,sneer,,,,,,,,,,
super,4,92,loser,7,uneth,2,super,,,,,,,,,,
usher,4,92,loser,7,uneth,1,usher,,,,,,,,,,
bluer,4,92,loser,5,bludy,1,bluer,,,,,,,,,,
elder,4,92,loser,5,bludy,1,elder,,,,,,,,,,
flyer,4,92,loser,5,bludy,1,flyer,,,,,,,,,,
ruler,4,92,loser,5,bludy,1,ruler,,,,,,,,,,
ulcer,4,92,loser,5,bludy,1,ulcer,,,,,,,,,,
femur,4,92,loser,3,demur,1,femur,,,,,,,,,,
odder,4,92,loser,3,owner,2,odder,,,,,,,,,,
recur,4,92,loser,3,demur,1,recur,,,,,,,,,,
repel,4,92,loser,3,rebel,2,repel,,,,,,,,,,
serum,4,92,loser,3,rebus,1,serum,,,,,,,,,,
sperm,4,92,loser,3,rebus,1,sperm,,,,,,,,,,
lever,4,92,loser,2,leper,1,lever,,,,,,,,,,
lower,4,92,loser,2,lover,1,lower,,,,,,,,,,
reply,4,92,loser,2,clerk,1,reply,,,,,,,,,,
shrew,4,92,loser,2,screw,1,shrew,,,,,,,,,,
sower,4,92,loser,2,sober,1,sower,,,,,,,,,,
budge,4,80,louse,9,undug,3,budge,,,,,,,,,,
dunce,4,80,louse,9,undug,1,dunce,,,,,,,,,,
fugue,4,80,louse,9,undug,1,fugue,,,,,,,,,,
nudge,4,80,louse,9,undug,1,nudge,,,,,,,,,,
queue,4,80,louse,9,undug,1,queue,,,,,,,,,,
undue,4,80,louse,9,undug,1,undue,,,,,,,,,,
venue,4,80,louse,9,undug,1,venue,,,,,,,,,,
emcee,4,80,louse,8,dench,1,emcee,,,,,,,,,,
femme,4,80,louse,8,dench,1,femme,,,,,,,,,,
fence,4,80,louse,8,dench,2,fence,,,,,,,,,,
hedge,4,80,louse,8,dench,1,hedge,,,,,,,,,,
hence,4,80,louse,8,dench,1,hence,,,,,,,,,,
penne,4,80,louse,8,dench,1,penne,,,,,,,,,,
wedge,4,80,louse,8,dench,1,wedge,,,,,,,,,,
bloke,4,80,louse,7,bench,1,bloke,,,,,,,,,,
clone,4,80,louse,7,bench,1,clone,,,,,,,,,,
clove,4,80,louse,7,bench,1,clove,,,,,,,,,,
elope,4,80,louse,7,bench,2,elope,,,,,,,,,,
globe,4,80,louse,7,bench,1,globe,,,,,,,,,,
whole,4,80,louse,7,bench,1,whole,,,,,,,,,,
scone,4,80,louse,6,chank,1,scone,,,,,,,,,,
scope,4,80,louse,6,chank,1,scope,,,,,,,,,,
shone,4,80,louse,6,chank,1,shone,,,,,,,,,,
shove,4,80,louse,6,chank,1,shove,,,,,,,,,,
smoke,4,80,louse,6,chank,2,smoke,,,,,,,,,,
choke,4,80,louse,5,chank,1,choke,,,,,,,,,,
copse,4,80,louse,5,plong,1,copse,,,,,,,,,,
evoke,4,80,louse,5,chank,1,evoke,,,,,,,,,,
gnome,4,80,louse,5,chank,1,gnome,,,,,,,,,,
goose,4,80,louse,5,plong,1,goose,,,,,,,,,,
moose,4,80,louse,5,plong,1,moose,,,,,,,,,,
noose,4,80,louse,5,plong,1,noose,,,,,,,,,,
ozone,4,80,louse,5,chank,1,ozone,,,,,,,,,,
phone,4,80,louse,5,chank,1,phone,,,,,,,,,,
posse,4,80,louse,5,plong,1,posse,,,,,,,,,,
cycle,4,80,louse,4,belle,1,cycle,,,,,,,,,,
delve,4,80,louse,4,belle,2,delve,,,,,,,,,,
elude,4,80,louse,4,flume,1,elude,,,,,,,,,,
fluke,4,80,louse,4,flume,1,fluke,,,,,,,,,,
plume,4,80,louse,4,flume,1,plume,,,,,,,,,,
bulge,4,80,louse,3,bugle,1,bulge,,,,,,,,,,
geese,4,80,louse,3,dense,1,geese,,,,,,,,,,
obese,4,80,louse,3,chose,1,obese,,,,,,,,,,
sense,4,80,louse,3,dense,1,sense,,,,,,,,,,
uncle,4,80,louse,3,bugle,1,uncle,,,,,,,,,,
whose,4,80,louse,3,chose,1,whose,,,,,,,,,,
dodge,4,80,louse,2,booze,1,dodge,,,,,,,,,,
gouge,4,80,louse,2,coupe,1,gouge,,,,,,,,,,
mouse,4,80,louse,2,house,1,mouse,,,,,,,,,,
segue,4,80,louse,2,ensue,1,segue,,,,,,,,,,
bland,4,64,clash,8,punka,2,bland,,,,,,,,,,
blank,4,64,clash,8,punka,2,blank,,,,,,,,,,
flaky,4,64,clash,8,punka,1,flaky,,,,,,,,,,
llama,4,64,clash,8,punka,1,llama,,,,,,,,,,
plank,4,64,clash,8,punka,1,plank,,,,,,,,,,
plaza,4,64,clash,8,punka,1,plaza,,,,,,,,,,
built,4,64,hoist,6,flung,2,built,,,,,,,,,,
fight,4,64,hoist,6,flawn,1,fight,,,,,,,,,,
flint,4,64,hoist,6,flung,1,flint,,,,,,,,,,
glint,4,64,hoist,6,flung,1,glint,,,,,,,,,,
guilt,4,64,hoist,6,flung,1,guilt,,,,,,,,,,
light,4,64,hoist,6,flawn,1,light,,,,,,,,,,
might,4,64,hoist,6,flawn,2,might,,,,,,,,,,
night,4,64,hoist,6,flawn,1,night,,,,,,,,,,
twixt,4,64,hoist,6,flung,1,twixt,,,,,,,,,,
wight,4,64,hoist,6,flawn,1,wight,,,,,,,,,,
awash,4,64,clash,5,swung,1,awash,,,,,,,,,,
gnash,4,64,clash,5,swung,1,gnash,,,,,,,,,,
motif,4,64,hoist,5,caxon,1,motif,,,,,,,,,,
quash,4,64,clash,5,swung,1,quash,,,,,,,,,,
smash,4,64,clash,5,swung,1,smash,,,,,,,,,,
snaky,4,64,clash,5,wonky,1,snaky,,,,,,,,,,
soapy,4,64,clash,5,wonky,1,soapy,,,,,,,,,,
spank,4,64,clash,5,wonky,1,spank,,,,,,,,,,
spawn,4,64,clash,5,wonky,1,spawn,,,,,,,,,,
stick,4,64,hoist,5,clank,1,stick,,,,,,,,,,
stiff,4,64,hoist,5,clank,1,stiff,,,,,,,,,,
still,4,64,hoist,5,clank,1,still,,,,,,,,,,
sting,4,64,hoist,5,clank,1,sting,,,,,,,,,,
stink,4,64,hoist,5,clank,1,stink,,,,,,,,,,
swamp,4,64,clash,5,wonky,1,swamp,,,,,,,,,,
swash,4,64,clash,5,swung,1,swash,,,,,,,,,,
tonic,4,64,hoist,5,caxon,1,tonic,,,,,,,,,,
topic,4,64,hoist,5,caxon,1,topic,,,,,,,,,,
toxic,4,64,hoist,5,caxon,1,toxic,,,,,,,,,,
toxin,4,64,hoist,5,caxon,1,toxin,,,,,,,,,,
clack,4,64,clash,4,clank,1,clack,,,,,,,,,,
clamp,4,64,clash,4,clank,1,clamp,,,,,,,,,,
clang,4,64,clash,4,clank,1,clang,,,,,,,,,,
digit,4,64,hoist,4,unlit,1,digit,,,,,,,,,,
ditch,4,64,hoist,4,pitch,2,ditch,,,,,,,,,,
limit,4,64,hoist,4,unlit,1,limit,,,,,,,,,,
pithy,4,64,hoist,4,pitch,1,pithy,,,,,,,,,,
spilt,4,64,hoist,4,stilt,1,spilt,,,,,,,,,,
stint,4,64,hoist,4,stilt,1,stint,,,,,,,,,,
swift,4,64,hoist,4,stilt,1,swift,,,,,,,,,,
thick,4,64,hoist,4,thing,1,thick,,,,,,,,,,
thigh,4,64,hoist,4,thing,1,thigh,,,,,,,,,,
think,4,64,hoist,4,thing,1,think,,,,,,,,,,
timid,4,64,hoist,4,until,1,timid,,,,,,,,,,
tulip,4,64,hoist,4,until,1,tulip,,,,,,,,,,
tunic,4,64,hoist,4,until,1,tunic,,,,,,,,,,
unfit,4,64,hoist,4,unlit,1,unfit,,,,,,,,,,
joist,4,64,hoist,3,foist,2,joist,,,,,,,,,,
knack,4,64,clash,3,aback,2,knack,,,,,,,,,,
koala,4,64,clash,3,loamy,1,koala,,,,,,,,,,
pilot,4,64,hoist,3,bigot,2,pilot,,,,,,,,,,
qualm,4,64,clash,3,loamy,1,qualm,,,,,,,,,,
scalp,4,64,clash,3,scald,2,scalp,,,,,,,,,,
shady,4,64,clash,3,shaky,1,shady,,,,,,,,,,
shank,4,64,clash,3,shaky,1,shank,,,,,,,,,,
smack,4,64,clash,3,scamp,1,smack,,,,,,,,,,
snack,4,64,clash,3,scamp,1,snack,,,,,,,,,,
chaff,4,64,clash,2,champ,1,chaff,,,,,,,,,,
class,4,64,clash,2,clasp,1,class,,,,,,,,,,
flack,4,64,clash,2,black,1,flack,,,,,,,,,,
glass,4,64,clash,2,flask,1,glass,,,,,,,,,,
guava,4,64,clash,2,foamy,1,guava,,,,,,,,,,
point,4,64,hoist,2,joint,1,point,,,,,,,,,,
shawl,4,64,clash,2,shall,1,shawl,,,,,,,,,,
slash,4,64,clash,2,flash,1,slash,,,,,,,,,,
small,4,64,clash,2,psalm,1,small,,,,,,,,,,
spasm,4,64,clash,2,amass,1,spasm,,,,,,,,,,
visit,4,64,hoist,2,split,1,visit,,,,,,,,,,
blurb,4,61,curry,6,splog,1,blurb,,,,,,,,,,
gourd,4,61,curry,6,splog,1,gourd,,,,,,,,,,
mourn,4,61,curry,6,splog,1,mourn,,,,,,,,,,
slurp,4,61,curry,6,splog,1,slurp,,,,,,,,,,
spurn,4,61,curry,6,splog,1,spurn,,,,,,,,,,
usurp,4,61,curry,6,splog,1,usurp,,,,,,,,,,
fjord,4,61,curry,4,sword,1,fjord,,,,,,,,,,
forgo,4,61,curry,4,moron,1,forgo,,,,,,,,,,
morph,4,61,curry,4,moron,1,morph,,,,,,,,,,
shorn,4,61,curry,4,sword,1,shorn,,,,,,,,,,
sworn,4,61,curry,4,sword,1,sworn,,,,,,,,,,
world,4,61,curry,4,moron,1,world,,,,,,,,,,
floor,4,61,curry,3,donor,1,floor,,,,,,,,,,
honor,4,61,curry,3,donor,1,honor,,,,,,,,,,
murky,4,61,curry,3,burly,1,murky,,,,,,,,,,
rough,4,61,curry,3,flour,2,rough,,,,,,,,,,
shrub,4,61,curry,3,forum,2,shrub,,,,,,,,,,
sorry,4,61,curry,3,lorry,2,sorry,,,,,,,,,,
surly,4,61,curry,3,burly,1,surly,,,,,,,,,,
curvy,4,61,curry,2,curly,1,curvy,,,,,,,,,,
glory,4,61,curry,2,dowry,1,glory,,,,,,,,,,
hurry,4,61,curry,2,furry,1,hurry,,,,,,,,,,
juror,4,61,curry,2,furor,1,juror,,,,,,,,,,
rowdy,4,61,curry,2,roomy,1,rowdy,,,,,,,,,,
ruddy,4,61,curry,2,rugby,1,ruddy,,,,,,,,,,
scour,4,61,curry,2,occur,1,scour,,,,,,,,,,
scrum,4,61,curry,2,scrub,1,scrum,,,,,,,,,,
wordy,4,61,curry,2,horny,1,wordy,,,,,,,,,,
hardy,4,60,carol,9,hydra,1,hardy,,,,,,,,,,
harpy,4,60,carol,9,hydra,1,harpy,,,,,,,,,,
harry,4,60,carol,9,hydra,1,harry,,,,,,,,,,
harsh,4,60,carol,9,hydra,1,harsh,,,,,,,,,,
karma,4,60,carol,9,hydra,2,karma,,,,,,,,,,
marry,4,60,carol,9,hydra,2,marry,,,,,,,,,,
marsh,4,60,carol,9,hydra,1,marsh,,,,,,,,,,
favor,4,60,carol,8,vampy,2,favor,,,,,,,,,,
major,4,60,carol,8,vampy,2,major,,,,,,,,,,
mayor,4,60,carol,8,vampy,1,mayor,,,,,,,,,,
rayon,4,60,carol,8,vampy,1,rayon,,,,,,,,,,
razor,4,60,carol,8,vampy,1,razor,,,,,,,,,,
vapor,4,60,carol,8,vampy,1,vapor,,,,,,,,,,
angry,4,60,carol,5,umbra,1,angry,,,,,,,,,,
augur,4,60,carol,5,umbra,2,augur,,,,,,,,,,
rumba,4,60,carol,5,umbra,1,rumba,,,,,,,,,,
molar,4,60,carol,4,flora,3,molar,,,,,,,,,,
rajah,4,60,carol,4,radar,1,rajah,,,,,,,,,,
randy,4,60,carol,4,radar,1,randy,,,,,,,,,,
raspy,4,60,carol,4,radar,1,raspy,,,,,,,,,,
agora,4,60,carol,3,adorn,1,agora,,,,,,,,,,
sonar,4,60,carol,3,adorn,1,sonar,,,,,,,,,,
foray,4,60,carol,2,borax,1,foray,,,,,,,,,,
ralph,4,60,carol,2,rally,1,ralph,,,,,,,,,,
rural,4,60,carol,2,mural,1,rural,,,,,,,,,,
scrap,4,60,carol,2,scram,1,scrap,,,,,,,,,,
valor,4,60,carol,2,labor,1,valor,,,,,,,,,,
caput,4,55,talon,11,mutch,1,caput,,,,,,,,,,
datum,4,55,talon,11,mutch,1,datum,,,,,,,,,,
gamut,4,55,talon,11,mutch,1,gamut,,,,,,,,,,
match,4,55,talon,11,mutch,1,match,,,,,,,,,,
patsy,4,55,talon,11,mutch,1,patsy,,,,,,,,,,
yacht,4,55,talon,11,mutch,1,yacht,,,,,,,,,,
abled,4,55,clean,8,bagel,1,abled,,,,,,,,,,
easel,4,55,clean,8,bagel,3,easel,,,,,,,,,,
fella,4,55,clean,8,bagel,1,fella,,,,,,,,,,
gavel,4,55,clean,8,bagel,1,gavel,,,,,,,,,,
label,4,55,clean,8,bagel,1,label,,,,,,,,,,
atoll,4,55,talon,6,aloft,1,atoll,,,,,,,,,,
bloat,4,55,talon,6,aloft,2,bloat,,,,,,,,,,
float,4,55,talon,6,aloft,1,float,,,,,,,,,,
octal,4,55,talon,6,aloft,1,octal,,,,,,,,,,
daunt,4,55,talon,5,dight,1,daunt,,,,,,,,,,
delay,4,55,clean,5,degum,1,delay,,,,,,,,,,
equal,4,55,clean,5,degum,1,equal,,,,,,,,,,
gaunt,4,55,talon,5,dight,1,gaunt,,,,,,,,,,
haunt,4,55,talon,5,dight,1,haunt,,,,,,,,,,
jaunt,4,55,talon,5,dight,2,jaunt,,,,,,,,,,
legal,4,55,clean,5,degum,1,legal,,,,,,,,,,
medal,4,55,clean,5,degum,1,medal,,,,,,,,,,
pedal,4,55,clean,5,degum,1,pedal,,,,,,,,,,
fatal,4,55,talon,4,fault,1,fatal,,,,,,,,,,
haven,4,55,clean,4,ashen,1,haven,,,,,,,,,,
latch,4,55,talon,4,fault,1,latch,,,,,,,,,,
oaken,4,55,clean,4,ashen,2,oaken,,,,,,,,,,
vault,4,55,talon,4,fault,1,vault,,,,,,,,,,
ascot,4,55,talon,3,afoot,2,ascot,,,,,,,,,,
enema,4,55,clean,3,amend,1,enema,,,,,,,,,,
gleam,4,55,clean,3,bleak,2,gleam,,,,,,,,,,
hyena,4,55,clean,3,amend,1,hyena,,,,,,,,,,
navel,4,55,clean,3,angel,2,navel,,,,,,,,,,
sedan,4,55,clean,3,began,1,sedan,,,,,,,,,,
tabby,4,55,talon,3,tacky,2,tabby,,,,,,,,,,
taunt,4,55,talon,3,tangy,1,taunt,,,,,,,,,,
tawny,4,55,talon,3,tangy,1,tawny,,,,,,,,,,
vegan,4,55,clean,3,began,1,vegan,,,,,,,,,,
abbey,4,55,clean,2,askew,1,abbey,,,,,,,,,,
adopt,4,55,talon,2,about,1,adopt,,,,,,,,,,
apnea,4,55,clean,2,annex,1,apnea,,,,,,,,,,
aptly,4,55,talon,2,adult,1,aptly,,,,,,,,,,
cameo,4,55,clean,2,cagey,1,cameo,,,,,,,,,,
fecal,4,55,clean,2,decal,1,fecal,,,,,,,,,,
kebab,4,55,clean,2,essay,1,kebab,,,,,,,,,,
sneak,4,55,clean,2,knead,1,sneak,,,,,,,,,,
speak,4,55,clean,2,ahead,1,speak,,,,,,,,,,
topaz,4,55,talon,2,today,1,topaz,,,,,,,,,,
comet,4,54,sleet,5,novum,1,comet,,,,,,,,,,
covet,4,54,sleet,5,novum,1,covet,,,,,,,,,,
duvet,4,54,sleet,5,novum,1,duvet,,,,,,,,,,
octet,4,54,sleet,5,novum,1,octet,,,,,,,,,,
