,Number,After 1,2,After 2,3,After 3,4,After 4,5,After 5,6,After 6,7,After 7,8,After 8,9
dross,5,195,croon,45,proud,6,droll,2,dross,,,,,,,,
drown,5,195,croon,8,groin,5,brown,2,drown,,,,,,,,
dwell,5,1054,lined,13,deely,2,duels,1,dwell,,,,,,,,
easel,5,499,penal,13,bagel,7,camel,4,easel,,,,,,,,
eerie,5,136,prise,15,dirge,4,curie,3,eerie,,,,,,,,
elude,5,324,guile,7,flume,3,blude,1,elude,,,,,,,,
embed,5,1054,lined,58,bused,3,ebbed,1,embed,,,,,,,,
emcee,5,324,guile,55,scene,4,becke,1,emcee,,,,,,,,
envoy,5,152,melon,5,endow,4,enjoy,1,envoy,,,,,,,,
equip,5,1054,lined,18,sheik,3,bemix,1,equip,,,,,,,,
erase,5,53,crare,20,grade,11,brake,6,erase,,,,,,,,
essay,5,499,penal,11,ahead,5,egmas,1,essay,,,,,,,,
every,5,477,drier,80,peery,2,emery,1,every,,,,,,,,
evict,5,292,sleet,23,debit,2,eight,1,evict,,,,,,,,
exact,5,21,least,3,enact,2,epact,1,exact,,,,,,,,
exert,5,108,trier,8,entry,2,evert,1,exert,,,,,,,,
exile,5,324,guile,9,esile,2,edile,1,exile,,,,,,,,
fatal,5,236,taint,32,latch,5,datal,2,fatal,,,,,,,,
fatty,5,118,nasty,9,batty,4,catty,3,fatty,,,,,,,,
fecal,5,499,penal,9,decal,2,cecal,1,fecal,,,,,,,,
fella,5,499,penal,9,belga,4,cella,2,fella,,,,,,,,
fever,5,477,drier,65,luser,21,hewer,8,fever,,,,,,,,
fewer,5,477,drier,65,luser,21,hewer,2,fewer,,,,,,,,
filer,5,477,drier,49,finer,5,fiber,4,filer,,,,,,,,
filly,5,920,shily,8,dimly,5,bigly,2,filly,,,,,,,,
filth,5,156,units,17,ditty,3,fifth,1,filth,,,,,,,,
final,5,1135,layin,7,anils,5,binal,2,final,,,,,,,,
fjord,5,195,croon,15,flory,2,fiord,1,fjord,,,,,,,,
flack,5,356,clash,4,black,3,alack,2,flack,,,,,,,,
flame,5,95,shale,19,blade,11,flake,2,flame,,,,,,,,
flank,5,356,clash,34,plank,2,blank,1,flank,,,,,,,,
fling,5,920,shily,18,flick,2,flimp,1,fling,,,,,,,,
flock,5,422,snool,14,clock,2,block,1,flock,,,,,,,,
flown,5,422,snool,9,blond,2,clown,1,flown,,,,,,,,
fluff,5,920,shily,15,pluck,3,bluff,1,fluff,,,,,,,,
fluid,5,920,shily,32,picul,7,bluid,1,fluid,,,,,,,,
flung,5,920,shily,15,pluck,3,bluff,1,flung,,,,,,,,
flunk,5,920,shily,15,pluck,2,blunk,1,flunk,,,,,,,,
flute,5,41,suite,4,chute,3,elute,2,flute,,,,,,,,
flyer,5,477,drier,65,luser,4,elver,2,flyer,,,,,,,,
focus,5,626,lound,18,bogus,7,comus,2,focus,,,,,,,,
folio,5,626,lound,76,folly,3,folic,1,folio,,,,,,,,
foray,5,62,bolar,13,coram,8,dorad,7,foray,,,,,,,,
forum,5,138,horny,49,fordo,4,forbs,1,forum,,,,,,,,
freed,5,477,drier,10,breed,4,creed,3,freed,,,,,,,,
frill,5,298,cursi,27,grind,8,privy,4,frill,,,,,,,,
fritz,5,29,birth,6,crits,2,fritt,1,fritz,,,,,,,,
front,5,61,trout,8,droit,6,crost,2,front,,,,,,,,
frost,5,61,trout,8,droit,6,crost,2,frost,,,,,,,,
froze,5,45,prore,19,drone,9,broke,5,froze,,,,,,,,
fungi,5,920,shily,42,cumin,3,fundi,1,fungi,,,,,,,,
funky,5,920,shily,68,pygmy,25,bundy,4,funky,,,,,,,,
furor,5,195,croon,23,giros,4,furol,1,furor,,,,,,,,
gaffe,5,170,aisle,45,vague,11,badge,2,gaffe,,,,,,,,
gayer,5,239,baler,57,gaper,4,gamer,3,gayer,,,,,,,,
ghoul,5,422,snool,4,choil,2,dholl,1,ghoul,,,,,,,,
giant,5,79,slant,6,chant,4,avant,3,giant,,,,,,,,
giver,5,477,drier,49,finer,29,siver,6,giver,,,,,,,,
glade,5,95,shale,19,blade,2,clade,1,glade,,,,,,,,
gland,5,356,clash,34,plank,4,alang,1,gland,,,,,,,,
glare,5,53,crare,21,blare,2,flare,1,glare,,,,,,,,
gleam,5,499,penal,6,bleak,4,fleam,1,gleam,,,,,,,,
glint,5,237,suint,3,flint,2,clint,1,glint,,,,,,,,
gloom,5,422,snool,10,blood,5,cloop,2,gloom,,,,,,,,
glove,5,74,close,8,globe,3,glode,2,glove,,,,,,,,
gonad,5,149,comal,38,bobak,23,dogan,1,gonad,,,,,,,,
gooey,5,264,woven,163,model,43,bogey,1,gooey,,,,,,,,
gouge,5,149,louse,8,coupe,3,bouge,2,gouge,,,,,,,,
gourd,5,138,horny,26,color,8,bourd,1,gourd,,,,,,,,
grain,5,192,draws,47,crank,2,brain,1,grain,,,,,,,,
graph,5,192,draws,47,crank,22,frail,11,graph,,,,,,,,
grave,5,53,crare,20,grade,4,grape,3,grave,,,,,,,,
greet,5,108,trier,3,cruet,2,freet,1,greet,,,,,,,,
grime,5,136,prise,15,bride,8,crime,1,grime,,,,,,,,
groom,5,195,croon,14,brood,4,groof,1,groom,,,,,,,,
grunt,5,85,trust,6,bruit,3,cruft,2,grunt,,,,,,,,
guess,5,1054,lined,105,hecks,8,embus,2,guess,,,,,,,,
hairy,5,383,carry,7,dairy,4,fairy,3,hairy,,,,,,,,
happy,5,1135,layin,80,cadgy,30,mashy,1,happy,,,,,,,,
hardy,5,383,carry,22,pardy,5,bardy,4,hardy,,,,,,,,
harem,5,239,baler,25,cared,13,fares,5,harem,,,,,,,,
haste,5,17,saute,6,baste,5,caste,4,haste,,,,,,,,
hater,5,48,tater,9,cater,8,eater,7,hater,,,,,,,,
haunt,5,236,taint,8,daunt,6,gaunt,5,haunt,,,,,,,,
havoc,5,222,salon,18,bayou,9,cahow,1,havoc,,,,,,,,
heavy,5,88,leach,6,heads,2,heapy,1,heavy,,,,,,,,
hence,5,324,guile,55,scene,3,fence,2,hence,,,,,,,,
hippo,5,422,snool,33,opium,3,gippo,2,hippo,,,,,,,,
holly,5,626,lound,76,folly,7,golly,6,holly,,,,,,,,
honey,5,264,woven,28,bones,8,honed,1,honey,,,,,,,,
hound,5,626,lound,7,bound,6,found,5,hound,,,,,,,,
hovel,5,264,woven,13,covey,9,doved,4,hovel,,,,,,,,
hover,5,87,sower,39,mover,4,cover,3,hover,,,,,,,,
howdy,5,626,lound,48,gowds,2,dowdy,1,howdy,,,,,,,,
humor,5,195,croon,23,giros,3,fluor,2,humor,,,,,,,,
hussy,5,920,shily,8,hushy,2,husky,1,hussy,,,,,,,,
hyper,5,477,drier,65,luser,21,hewer,1,hyper,,,,,,,,
ionic,5,626,lound,68,sonic,4,conic,3,ionic,,,,,,,,
irate,5,7,crate,6,grate,5,frate,4,irate,,,,,,,,
irony,5,195,croon,9,prong,6,drony,1,irony,,,,,,,,
issue,5,324,guile,6,imbue,2,indue,1,issue,,,,,,,,
jetty,5,113,depth,67,felts,7,benty,1,jetty,,,,,,,,
jiffy,5,920,shily,60,dingy,20,jimpy,1,jiffy,,,,,,,,
joist,5,111,tonic,6,foist,4,hoist,3,joist,,,,,,,,
judge,5,324,guile,8,fudge,5,budge,4,judge,,,,,,,,
junto,5,37,photo,5,ditto,2,gusto,1,junto,,,,,,,,
kebab,5,499,penal,21,decay,8,bekah,1,kebab,,,,,,,,
kinky,5,920,shily,60,dingy,9,ninny,5,kinky,,,,,,,,
kitty,5,156,units,17,ditty,4,bitty,3,kitty,,,,,,,,
ladle,5,170,aisle,16,cable,9,eagle,7,ladle,,,,,,,,
laugh,5,1135,layin,17,labda,9,lacks,1,laugh,,,,,,,,
leaky,5,88,leach,11,leafs,4,leady,3,leaky,,,,,,,,
leery,5,477,drier,80,peery,3,beery,2,leery,,,,,,,,
legal,5,499,penal,9,decal,4,femal,1,legal,,,,,,,,
level,5,1054,lined,14,leges,2,lemel,1,level,,,,,,,,
light,5,237,suint,21,limit,2,licht,1,light,,,,,,,,
llama,5,356,clash,34,plank,15,flail,1,llama,,,,,,,,
loath,5,8,boats,3,coati,2,goaty,1,loath,,,,,,,,
lobby,5,626,lound,24,logic,15,looby,1,lobby,,,,,,,,
lousy,5,626,lound,4,lough,3,louis,1,lousy,,,,,,,,
lumpy,5,920,shily,13,bulky,3,lummy,1,lumpy,,,,,,,,
lunar,5,383,carry,44,argan,6,dinar,2,lunar,,,,,,,,
lusty,5,156,units,7,dusty,5,gusty,4,lusty,,,,,,,,
madly,5,1135,layin,21,sadly,2,badly,1,madly,,,,,,,,
magic,5,1135,layin,39,camis,2,mafic,1,magic,,,,,,,,
maker,5,239,baler,57,gaper,36,safer,20,maker,,,,,,,,
mammy,5,1135,layin,80,cadgy,30,mashy,4,mammy,,,,,,,,
manga,5,1135,layin,81,fangs,3,kanga,2,manga,,,,,,,,
mange,5,170,aisle,45,vague,11,badge,1,mange,,,,,,,,
mangy,5,1135,layin,30,dancy,8,fanny,5,mangy,,,,,,,,
mauve,5,170,aisle,45,vague,2,fauve,1,mauve,,,,,,,,
mayor,5,85,armor,3,major,2,manor,1,mayor,,,,,,,,
medic,5,1054,lined,18,edify,11,bedim,2,medic,,,,,,,,
melee,5,324,guile,20,delve,3,belee,1,melee,,,,,,,,
merge,5,136,prise,31,verge,2,cerge,1,merge,,,,,,,,
meter,5,108,trier,12,ester,3,deter,2,meter,,,,,,,,
might,5,237,suint,21,limit,2,micht,1,might,,,,,,,,
minus,5,920,shily,86,ficus,4,gibus,3,minus,,,,,,,,
mirth,5,29,birth,4,girth,3,firth,2,mirth,,,,,,,,
miser,5,477,drier,49,finer,29,siver,2,miser,,,,,,,,
moldy,5,626,lound,23,dolls,2,goldy,1,moldy,,,,,,,,
moose,5,149,louse,17,poise,11,goose,4,moose,,,,,,,,
mossy,5,626,lound,207,moobs,2,mopsy,1,mossy,,,,,,,,
motto,5,89,hooty,6,conto,4,lotto,2,motto,,,,,,,,
mourn,5,138,horny,5,donor,3,bourn,1,mourn,,,,,,,,
mower,5,87,sower,7,cower,6,lower,5,mower,,,,,,,,
mucky,5,920,shily,68,pygmy,5,dumky,1,mucky,,,,,,,,
muddy,5,920,shily,68,pygmy,5,dumky,1,muddy,,,,,,,,
mulch,5,920,shily,5,gulch,2,culch,1,mulch,,,,,,,,
mummy,5,920,shily,68,pygmy,3,dummy,2,mummy,,,,,,,,
mushy,5,920,shily,8,hushy,5,bushy,4,mushy,,,,,,,,
musky,5,920,shily,14,dusky,2,busky,1,musky,,,,,,,,
naive,5,170,aisle,14,maize,5,daine,1,naive,,,,,,,,
neigh,5,1054,lined,22,being,2,feign,1,neigh,,,,,,,,
nerve,5,136,prise,31,verge,2,kerve,1,nerve,,,,,,,,
newly,5,1054,lined,5,glens,2,nelly,1,newly,,,,,,,,
night,5,237,suint,7,binit,2,nicht,1,night,,,,,,,,
ninja,5,1135,layin,40,ainga,7,dinna,1,ninja,,,,,,,,
nobly,5,626,lound,13,colon,7,fonly,2,nobly,,,,,,,,
noise,5,149,louse,17,poise,2,hoise,1,noise,,,,,,,,
nosey,5,264,woven,28,bones,2,nosed,1,nosey,,,,,,,,
nurse,5,136,prise,6,curse,2,burse,1,nurse,,,,,,,,
offer,5,74,order,11,owner,8,ocher,6,offer,,,,,,,,
outer,5,13,otter,4,ofter,3,opter,2,outer,,,,,,,,
ozone,5,74,close,16,gnome,3,ohone,1,ozone,,,,,,,,
panic,5,1135,layin,9,mania,2,canid,1,panic,,,,,,,,
parka,5,383,carry,93,harks,3,marka,1,parka,,,,,,,,
pasta,5,118,nasty,14,basta,2,hasta,1,pasta,,,,,,,,
pause,5,170,aisle,10,caese,5,hanse,1,pause,,,,,,,,
penne,5,324,guile,55,scene,2,benne,1,penne,,,,,,,,
petal,5,116,cleat,6,fetal,3,metal,2,petal,,,,,,,,
petty,5,113,depth,6,pelts,2,petti,1,petty,,,,,,,,
phone,5,74,close,16,gnome,3,ohone,1,phone,,,,,,,,
piano,5,30,chaos,10,alamo,5,diazo,1,piano,,,,,,,,
pinch,5,920,shily,9,finch,4,cinch,3,pinch,,,,,,,,
pique,5,324,guile,6,imbue,2,fique,1,pique,,,,,,,,
pitch,5,237,suint,26,ditch,8,hitch,7,pitch,,,,,,,,
pivot,5,106,stout,13,bigot,6,divot,1,pivot,,,,,,,,
pixel,5,1054,lined,15,biles,3,gimel,2,pixel,,,,,,,,
plied,5,1054,lined,5,clied,2,flied,1,plied,,,,,,,,
plume,5,324,guile,7,flume,2,blume,1,plume,,,,,,,,
plump,5,920,shily,15,pluck,3,plumb,1,plump,,,,,,,,
plush,5,920,shily,5,blush,2,flush,1,plush,,,,,,,,
point,5,111,tonic,3,joint,2,noint,1,point,,,,,,,,
polyp,5,626,lound,76,folly,4,molys,1,polyp,,,,,,,,
posit,5,111,tonic,6,motif,2,oobit,1,posit,,,,,,,,
press,5,477,drier,24,creps,3,prems,2,press,,,,,,,,
pried,5,477,drier,4,cried,3,fried,2,pried,,,,,,,,
prime,5,136,prise,4,price,3,pride,2,prime,,,,,,,,
prism,5,298,cursi,6,brisk,3,grisy,2,prism,,,,,,,,
proof,5,195,croon,14,brood,4,groof,1,proof,,,,,,,,
prose,5,45,prore,6,probe,5,prone,4,prose,,,,,,,,
pulpy,5,920,shily,13,bulky,3,gulfy,1,pulpy,,,,,,,,
pupil,5,920,shily,32,picul,2,pugil,1,pupil,,,,,,,,
quack,5,356,clash,7,abaca,4,knack,1,quack,,,,,,,,
quake,5,95,shale,26,agave,11,peace,5,quake,,,,,,,,
qualm,5,356,clash,14,avail,2,dwalm,1,qualm,,,,,,,,
quark,5,192,draws,28,chair,10,alarm,2,quark,,,,,,,,
quart,5,63,trait,12,apart,10,chart,7,quart,,,,,,,,
quell,5,1054,lined,88,shell,2,kvell,1,quell,,,,,,,,
quest,5,292,sleet,5,chest,3,guest,1,quest,,,,,,,,
quiet,5,292,sleet,12,duvet,2,fumet,1,quiet,,,,,,,,
quilt,5,237,suint,3,built,2,guilt,1,quilt,,,,,,,,
quota,5,16,azoth,4,biota,2,flota,1,quota,,,,,,,,
rajah,5,72,riyal,7,radar,4,ragas,1,rajah,,,,,,,,
range,5,23,raine,4,rance,3,ranee,2,range,,,,,,,,
rapid,5,72,riyal,23,rabid,2,ranid,1,rapid,,,,,,,,
repay,5,61,renal,9,rebar,6,recap,1,repay,,,,,,,,
reply,5,122,riser,13,redly,2,refly,1,reply,,,,,,,,
reset,5,20,recit,7,rebut,6,reest,1,reset,,,,,,,,
rifle,5,30,reuse,8,rhime,3,ridge,2,rifle,,,,,,,,
ripen,5,122,riser,10,riced,4,riley,2,ripen,,,,,,,,
ruler,5,122,riser,4,refer,3,ruder,1,ruler,,,,,,,,
rural,5,72,riyal,4,ramal,2,rugal,1,rural,,,,,,,,
salad,5,1135,layin,85,basal,4,galas,1,salad,,,,,,,,
salsa,5,1135,layin,85,basal,3,palsa,1,salsa,,,,,,,,
salve,5,170,aisle,7,FALSE,2,salue,1,salve,,,,,,,,
sappy,5,1135,layin,80,cadgy,30,mashy,2,sappy,,,,,,,,
satin,5,236,taint,4,matin,2,patin,1,satin,,,,,,,,
savor,5,85,armor,8,valor,2,favor,1,savor,,,,,,,,
savoy,5,222,salon,4,sados,2,sajou,1,savoy,,,,,,,,
scary,5,192,draws,13,scarp,2,scarf,1,scary,,,,,,,,
scoff,5,422,snool,28,shock,8,scody,7,scoff,,,,,,,,
sedan,5,499,penal,9,began,5,decan,1,sedan,,,,,,,,
seedy,5,1054,lined,30,debug,9,weeds,1,seedy,,,,,,,,
seize,5,324,guile,33,snipe,5,seise,1,seize,,,,,,,,
serum,5,477,drier,80,peery,26,bergs,2,serum,,,,,,,,
seven,5,1054,lined,28,sheen,4,semen,3,seven,,,,,,,,
shame,5,95,shale,5,shade,4,shake,3,shame,,,,,,,,
shawl,5,356,clash,6,dhals,2,shaul,1,shawl,,,,,,,,
shear,5,239,baler,22,cedar,11,whear,1,shear,,,,,,,,
sheer,5,477,drier,65,luser,14,sever,5,sheer,,,,,,,,
shove,5,74,close,7,shone,2,shope,1,shove,,,,,,,,
shush,5,920,shily,3,shuck,2,shuns,1,shush,,,,,,,,
since,5,324,guile,39,niece,4,mince,3,since,,,,,,,,
sissy,5,920,shily,4,sicky,2,sippy,1,sissy,,,,,,,,
sixty,5,156,units,6,fisty,2,silty,1,sixty,,,,,,,,
skiff,5,920,shily,29,spink,3,skids,1,skiff,,,,,,,,
sleep,5,1054,lined,62,bleep,2,cleep,1,sleep,,,,,,,,
slice,5,324,guile,11,elide,9,clime,1,slice,,,,,,,,
slime,5,324,guile,11,elide,9,clime,1,slime,,,,,,,,
sling,5,920,shily,5,slick,3,slims,1,sling,,,,,,,,
slosh,5,422,snool,11,scold,6,slobs,1,slosh,,,,,,,,
slung,5,920,shily,10,slump,6,slugs,1,slung,,,,,,,,
smash,5,356,clash,8,swash,3,shash,2,smash,,,,,,,,
smear,5,239,baler,22,cedar,11,whear,6,smear,,,,,,,,
smoky,5,422,snool,28,shock,4,skody,1,smoky,,,,,,,,
smote,5,7,quote,6,clote,3,emote,1,smote,,,,,,,,
snaky,5,356,clash,67,spawn,5,skank,1,snaky,,,,,,,,
sniff,5,920,shily,29,spink,3,snibs,1,sniff,,,,,,,,
snoop,5,422,snool,3,snood,2,snook,1,snoop,,,,,,,,
snout,5,106,stout,5,scout,4,shout,3,snout,,,,,,,,
snowy,5,422,snool,6,snobs,2,snowk,1,snowy,,,,,,,,
snuff,5,920,shily,25,snuck,3,snubs,1,snuff,,,,,,,,
soapy,5,34,loamy,3,coady,2,hoagy,1,soapy,,,,,,,,
soggy,5,626,lound,207,moobs,6,copsy,1,soggy,,,,,,,,
solar,5,62,bolar,4,molar,3,polar,2,solar,,,,,,,,
solve,5,149,louse,6,socle,2,solde,1,solve,,,,,,,,
sooty,5,89,hooty,4,booty,3,footy,2,sooty,,,,,,,,
sorry,5,138,horny,16,wordy,10,gorsy,1,sorry,,,,,,,,
spank,5,356,clash,67,spawn,3,spang,2,spank,,,,,,,,
speak,5,499,penal,7,cheap,2,apeak,1,speak,,,,,,,,
spell,5,1054,lined,88,shell,4,smell,3,spell,,,,,,,,
spicy,5,920,shily,5,skivy,3,snipy,1,spicy,,,,,,,,
spied,5,1054,lined,8,iched,2,skied,1,spied,,,,,,,,
spilt,5,237,suint,6,shift,3,slipt,1,spilt,,,,,,,,
spiny,5,920,shily,5,skivy,3,snipy,1,spiny,,,,,,,,
spoke,5,74,close,7,shone,3,smoke,1,spoke,,,,,,,,
spool,5,422,snool,3,shool,2,skool,1,spool,,,,,,,,
sprig,5,298,cursi,31,birds,2,skrik,1,sprig,,,,,,,,
spunk,5,920,shily,25,snuck,2,skunk,1,spunk,,,,,,,,
squad,5,1135,layin,62,scuba,3,skuas,2,squad,,,,,,,,
stamp,5,79,slant,13,stack,12,staid,10,stamp,,,,,,,,
stank,5,79,slant,3,stand,2,stang,1,stank,,,,,,,,
state,5,13,slate,3,skate,2,spate,1,state,,,,,,,,
steam,5,116,cleat,5,steak,3,stead,2,steam,,,,,,,,
stilt,5,237,suint,6,shift,3,slipt,1,stilt,,,,,,,,
stoic,5,106,stout,20,stoop,13,stock,1,stoic,,,,,,,,
story,5,61,trout,4,stork,2,storm,1,story,,,,,,,,
stump,5,237,suint,12,stuck,9,study,7,stump,,,,,,,,
super,5,477,drier,65,luser,2,suber,1,super,,,,,,,,
swami,5,356,clash,67,spawn,6,swabs,2,swami,,,,,,,,
swath,5,37,anata,31,bhats,2,scath,1,swath,,,,,,,,
swear,5,239,baler,22,cedar,11,whear,1,swear,,,,,,,,
sweep,5,1054,lined,95,cepes,2,sheep,1,sweep,,,,,,,,
sweet,5,292,sleet,3,sheet,2,skeet,1,sweet,,,,,,,,
swept,5,292,sleet,9,spect,2,stept,1,swept,,,,,,,,
swill,5,920,shily,3,skill,2,spill,1,swill,,,,,,,,
swing,5,920,shily,29,spink,2,suing,1,swing,,,,,,,,
swoon,5,422,snool,3,spoon,2,shoon,1,swoon,,,,,,,,
swoop,5,422,snool,8,spook,2,scoop,1,swoop,,,,,,,,
tacky,5,236,taint,39,tabla,11,tacks,1,tacky,,,,,,,,
taffy,5,236,taint,39,tabla,11,tacks,3,taffy,,,,,,,,
tally,5,236,taint,39,tabla,3,talls,1,tally,,,,,,,,
tango,5,64,bloat,18,patio,3,tacho,2,tango,,,,,,,,
tangy,5,236,taint,11,tabun,9,tanas,2,tangy,,,,,,,,
tenet,5,292,sleet,8,beget,2,denet,1,tenet,,,,,,,,
tepee,5,60,tuile,12,temse,4,teene,1,tepee,,,,,,,,
thank,5,79,slant,6,thang,3,thana,2,thank,,,,,,,,
theta,5,19,delta,3,aceta,2,pieta,1,theta,,,,,,,,
tidal,5,236,taint,7,tibia,4,tical,1,tidal,,,,,,,,
tight,5,237,suint,21,limit,9,fight,7,tight,,,,,,,,
timer,5,108,trier,4,tiger,3,tiler,2,timer,,,,,,,,
timid,5,237,suint,26,ditch,2,tiddy,1,timid,,,,,,,,
token,5,55,motel,23,covet,17,toged,8,token,,,,,,,,
tooth,5,89,hooty,3,booth,2,sooth,1,tooth,,,,,,,,
topaz,5,26,notal,7,today,3,togas,1,topaz,,,,,,,,
torso,5,18,torcs,3,torsi,2,torsk,1,torso,,,,,,,,
torus,5,18,torcs,3,toros,2,torrs,1,torus,,,,,,,,
train,5,63,trait,3,trail,2,traik,1,train,,,,,,,,
trash,5,63,trait,14,track,12,tramp,9,trash,,,,,,,,
trend,5,108,trier,9,treck,7,trems,2,trend,,,,,,,,
triad,5,60,stray,11,altar,2,triac,1,triad,,,,,,,,
trump,5,85,trust,5,truck,3,truly,1,trump,,,,,,,,
ulcer,5,477,drier,65,luser,3,bluer,1,ulcer,,,,,,,,
umbra,5,383,carry,16,aggri,5,lubra,1,umbra,,,,,,,,
unlit,5,237,suint,5,input,3,unfit,2,unlit,,,,,,,,
upper,5,477,drier,65,luser,2,umber,1,upper,,,,,,,,
upset,5,292,sleet,4,inset,2,muset,1,upset,,,,,,,,
usher,5,477,drier,65,luser,2,spuer,1,usher,,,,,,,,
usual,5,1135,layin,44,ampul,5,bubal,1,usual,,,,,,,,
valve,5,170,aisle,8,calve,2,halve,1,valve,,,,,,,,
video,5,152,melon,19,epoch,9,obeys,1,video,,,,,,,,
vital,5,236,taint,13,aitch,8,dital,1,vital,,,,,,,,
vivid,5,920,shily,42,cumin,2,bifid,1,vivid,,,,,,,,
vixen,5,1054,lined,10,given,2,vimen,1,vixen,,,,,,,,
vocal,5,149,comal,3,focal,2,local,1,vocal,,,,,,,,
vogue,5,149,louse,3,bogue,2,cogue,1,vogue,,,,,,,,
voter,5,10,toter,3,doter,2,noter,1,voter,,,,,,,,
vying,5,920,shily,3,dying,2,nying,1,vying,,,,,,,,
wafer,5,239,baler,57,gaper,36,safer,1,wafer,,,,,,,,
waist,5,236,taint,4,maist,2,saist,1,waist,,,,,,,,
waive,5,170,aisle,14,maize,5,daine,1,waive,,,,,,,,
waltz,5,118,nasty,14,faith,4,batta,1,waltz,,,,,,,,
weedy,5,1054,lined,30,debug,9,weeds,1,weedy,,,,,,,,
weigh,5,1054,lined,18,sheik,2,heigh,1,weigh,,,,,,,,
welsh,5,1054,lined,88,shell,3,helms,1,welsh,,,,,,,,
wheel,5,1054,lined,62,bleep,3,sheel,1,wheel,,,,,,,,
whelp,5,1054,lined,88,shell,4,chelp,1,whelp,,,,,,,,
where,5,136,prise,31,verge,5,chere,1,where,,,,,,,,
while,5,324,guile,9,esile,3,chile,1,while,,,,,,,,
whine,5,324,guile,33,snipe,7,chine,1,whine,,,,,,,,
whisk,5,920,shily,15,chibs,3,phish,1,whisk,,,,,,,,
white,5,41,suite,6,elite,2,twite,1,white,,,,,,,,
widow,5,422,snool,8,idiom,2,bipod,1,widow,,,,,,,,
wimpy,5,920,shily,60,dingy,20,jimpy,1,wimpy,,,,,,,,
windy,5,920,shily,60,dingy,2,kindy,1,windy,,,,,,,,
wispy,5,920,shily,8,gipsy,2,pisky,1,wispy,,,,,,,,
woman,5,149,comal,7,nomad,2,soman,1,woman,,,,,,,,
world,5,138,horny,49,fordo,8,dorbs,1,world,,,,,,,,
worry,5,138,horny,16,wordy,2,wormy,1,worry,,,,,,,,
would,5,626,lound,3,could,2,mould,1,would,,,,,,,,
wrath,5,10,brats,5,frati,4,pratt,1,wrath,,,,,,,,
wreak,5,239,baler,42,creak,2,freak,1,wreak,,,,,,,,
wrist,5,85,trust,3,frist,2,grist,1,wrist,,,,,,,,
young,5,626,lound,4,bouns,2,nouny,1,young,,,,,,,,
abbey,4,499,penal,173,absey,1,abbey,,,,,,,,,,
abyss,4,1135,layin,5,abysm,1,abyss,,,,,,,,,,
adage,4,95,shale,26,agave,2,adage,,,,,,,,,,
adorn,4,85,armor,9,acorn,1,adorn,,,,,,,,,,
afoot,4,64,bloat,4,adopt,3,afoot,,,,,,,,,,
agape,4,95,shale,26,agave,2,agape,,,,,,,,,,
agate,4,13,slate,5,abate,2,agate,,,,,,,,,,
agent,4,116,cleat,5,adept,4,agent,,,,,,,,,,
aging,4,1135,layin,40,ainga,7,aging,,,,,,,,,,
alarm,4,192,draws,28,chair,10,alarm,,,,,,,,,,
album,4,1135,layin,44,ampul,4,album,,,,,,,,,,
algae,4,170,aisle,5,aglee,1,algae,,,,,,,,,,
aloof,4,222,salon,3,aldol,1,aloof,,,,,,,,,,
aloud,4,222,salon,14,afoul,1,aloud,,,,,,,,,,
alpha,4,1135,layin,44,ampul,1,alpha,,,,,,,,,,
alter,4,48,tater,4,after,3,alter,,,,,,,,,,
amaze,4,95,shale,26,agave,3,amaze,,,,,,,,,,
amble,4,170,aisle,9,ample,1,amble,,,,,,,,,,
amend,4,499,penal,30,ashen,1,amend,,,,,,,,,,
among,4,222,salon,7,agony,1,among,,,,,,,,,,
amply,4,1135,layin,15,allay,2,amply,,,,,,,,,,
amuse,4,170,aisle,2,abuse,1,amuse,,,,,,,,,,
angle,4,170,aisle,9,ample,6,angle,,,,,,,,,,
angry,4,383,carry,5,aggry,1,angry,,,,,,,,,,
annex,4,499,penal,29,acned,2,annex,,,,,,,,,,
annul,4,1135,layin,7,anlas,1,annul,,,,,,,,,,
antic,4,236,taint,4,actin,1,antic,,,,,,,,,,
apple,4,170,aisle,9,ample,1,apple,,,,,,,,,,
apron,4,85,armor,4,acros,1,apron,,,,,,,,,,
ardor,4,85,armor,2,arbor,1,ardor,,,,,,,,,,
argue,4,61,sarge,3,argle,1,argue,,,,,,,,,,
arson,4,85,armor,5,arcos,1,arson,,,,,,,,,,
aside,4,170,aisle,4,anise,1,aside,,,,,,,,,,
assay,4,1135,layin,12,appay,2,assay,,,,,,,,,,
asset,4,116,cleat,4,ashet,1,asset,,,,,,,,,,
audit,4,236,taint,7,admit,1,audit,,,,,,,,,,
augur,4,383,carry,44,argan,1,augur,,,,,,,,,,
avian,4,1135,layin,8,apian,1,avian,,,,,,,,,,
avoid,4,222,salon,23,audio,2,avoid,,,,,,,,,,
aware,4,53,crare,21,blare,16,aware,,,,,,,,,,
awash,4,356,clash,8,swash,1,awash,,,,,,,,,,
awful,4,1135,layin,44,ampul,1,awful,,,,,,,,,,
badge,4,170,aisle,45,vague,11,badge,,,,,,,,,,
badly,4,1135,layin,21,sadly,2,badly,,,,,,,,,,
baggy,4,1135,layin,80,cadgy,4,baggy,,,,,,,,,,
basic,4,1135,layin,39,camis,1,basic,,,,,,,,,,
basil,4,1135,layin,20,cavil,1,basil,,,,,,,,,,
basis,4,1135,layin,39,camis,12,basis,,,,,,,,,,
batch,4,236,taint,32,latch,7,batch,,,,,,,,,,
