,Number,After 1,2,After 2,3,After 3,4,After 4,5,After 5,6,After 6,7,After 7,8,After 8,9
bland,4,64,clash,8,blank,1,bland,,,,,,,,,,
blare,4,8,scare,4,aware,3,blare,,,,,,,,,,
bless,4,106,olden,4,flesh,1,bless,,,,,,,,,,
blimp,4,130,sling,5,flick,1,blimp,,,,,,,,,,
blink,4,130,sling,3,blind,1,blink,,,,,,,,,,
bloat,4,55,talon,6,aloft,2,bloat,,,,,,,,,,
bloke,4,80,louse,7,globe,1,bloke,,,,,,,,,,
blond,4,194,lousy,12,block,4,blond,,,,,,,,,,
bluff,4,194,lousy,11,pluck,3,bluff,,,,,,,,,,
blurb,4,61,curry,6,slurp,1,blurb,,,,,,,,,,
board,4,20,shard,3,award,2,board,,,,,,,,,,
bongo,4,194,lousy,4,condo,1,bongo,,,,,,,,,,
boozy,4,194,lousy,16,woody,3,boozy,,,,,,,,,,
borne,4,38,rouse,5,forge,2,borne,,,,,,,,,,
bowel,4,106,olden,4,vowel,1,bowel,,,,,,,,,,
brash,4,27,drawn,12,crash,1,brash,,,,,,,,,,
brass,4,27,drawn,12,crash,3,brass,,,,,,,,,,
brave,4,15,grace,6,brake,1,brave,,,,,,,,,,
bravo,4,27,drawn,12,crash,2,bravo,,,,,,,,,,
bribe,4,12,pride,5,brine,1,bribe,,,,,,,,,,
briny,4,25,brink,2,bring,1,briny,,,,,,,,,,
brisk,4,25,brink,2,brick,1,brisk,,,,,,,,,,
broke,4,17,prone,5,drove,2,broke,,,,,,,,,,
brook,4,39,drown,12,crook,1,brook,,,,,,,,,,
broom,4,39,drown,12,crook,3,broom,,,,,,,,,,
buddy,4,194,lousy,19,dumpy,1,buddy,,,,,,,,,,
budge,4,80,louse,9,nudge,3,budge,,,,,,,,,,
build,4,130,sling,5,child,1,build,,,,,,,,,,
built,4,64,hoist,6,guilt,2,built,,,,,,,,,,
bulge,4,80,louse,3,bugle,1,bulge,,,,,,,,,,
bulky,4,194,lousy,6,bully,1,bulky,,,,,,,,,,
bunch,4,194,lousy,5,humph,1,bunch,,,,,,,,,,
bushy,4,194,lousy,7,husky,3,bushy,,,,,,,,,,
buyer,4,92,loser,17,under,3,buyer,,,,,,,,,,
bylaw,4,118,salon,2,allay,1,bylaw,,,,,,,,,,
cabal,4,118,salon,7,badly,1,cabal,,,,,,,,,,
cacao,4,118,salon,3,macho,1,cacao,,,,,,,,,,
cache,4,42,angle,8,cause,1,cache,,,,,,,,,,
cameo,4,55,clean,2,cagey,1,cameo,,,,,,,,,,
canal,4,118,salon,5,banal,1,canal,,,,,,,,,,
candy,4,118,salon,10,canny,1,candy,,,,,,,,,,
canon,4,118,salon,3,bacon,1,canon,,,,,,,,,,
caput,4,55,talon,11,match,1,caput,,,,,,,,,,
catty,4,15,nasty,5,batty,4,catty,,,,,,,,,,
caulk,4,118,salon,7,badly,1,caulk,,,,,,,,,,
cease,4,40,shale,3,abase,1,cease,,,,,,,,,,
cedar,4,45,paler,6,debar,1,cedar,,,,,,,,,,
cello,4,106,olden,3,below,2,cello,,,,,,,,,,
chaff,4,64,clash,2,champ,1,chaff,,,,,,,,,,
chain,4,14,slain,2,again,1,chain,,,,,,,,,,
chart,4,7,stark,3,apart,2,chart,,,,,,,,,,
check,4,106,olden,8,pesky,1,check,,,,,,,,,,
chess,4,106,olden,8,pesky,2,chess,,,,,,,,,,
chick,4,130,sling,6,quick,1,chick,,,,,,,,,,
chide,4,53,singe,11,olive,3,chide,,,,,,,,,,
chili,4,130,sling,5,child,2,chili,,,,,,,,,,
chock,4,194,lousy,4,known,1,chock,,,,,,,,,,
choke,4,80,louse,5,phone,1,choke,,,,,,,,,,
chump,4,194,lousy,3,chuck,1,chump,,,,,,,,,,
chunk,4,194,lousy,3,chuck,1,chunk,,,,,,,,,,
cider,4,34,risen,10,diver,2,cider,,,,,,,,,,
cigar,4,17,rabid,4,vicar,1,cigar,,,,,,,,,,
cinch,4,130,sling,13,pinch,3,cinch,,,,,,,,,,
circa,4,17,rabid,4,vicar,1,circa,,,,,,,,,,
civic,4,130,sling,17,pubic,3,civic,,,,,,,,,,
civil,4,130,sling,15,dilly,2,civil,,,,,,,,,,
clack,4,64,clash,4,clank,1,clack,,,,,,,,,,
clamp,4,64,clash,4,clank,1,clamp,,,,,,,,,,
clang,4,64,clash,4,clank,1,clang,,,,,,,,,,
class,4,64,clash,2,clasp,1,class,,,,,,,,,,
click,4,130,sling,5,flick,1,click,,,,,,,,,,
cliff,4,130,sling,5,flick,1,cliff,,,,,,,,,,
climb,4,130,sling,5,flick,1,climb,,,,,,,,,,
clink,4,130,sling,3,blind,1,clink,,,,,,,,,,
cloak,4,118,salon,9,focal,1,cloak,,,,,,,,,,
clock,4,194,lousy,12,block,2,clock,,,,,,,,,,
clone,4,80,louse,7,globe,3,clone,,,,,,,,,,
clown,4,194,lousy,12,block,1,clown,,,,,,,,,,
cluck,4,194,lousy,11,pluck,1,cluck,,,,,,,,,,
clued,4,106,olden,2,bleed,1,clued,,,,,,,,,,
clump,4,194,lousy,11,pluck,1,clump,,,,,,,,,,
clung,4,194,lousy,11,pluck,1,clung,,,,,,,,,,
coast,4,21,slant,3,boast,2,coast,,,,,,,,,,
comma,4,118,salon,4,dogma,1,comma,,,,,,,,,,
conch,4,194,lousy,4,condo,1,conch,,,,,,,,,,
conic,4,130,sling,13,pinch,2,conic,,,,,,,,,,
count,4,47,shout,4,mount,1,count,,,,,,,,,,
covet,4,54,sleet,5,comet,1,covet,,,,,,,,,,
cower,4,92,loser,17,mower,3,cower,,,,,,,,,,
coyly,4,194,lousy,10,dolly,3,coyly,,,,,,,,,,
crack,4,27,drawn,12,crash,3,crack,,,,,,,,,,
crass,4,27,drawn,12,crash,1,crass,,,,,,,,,,
crave,4,15,grace,3,crane,2,crave,,,,,,,,,,
crawl,4,27,drawn,2,brawl,1,crawl,,,,,,,,,,
cream,4,9,bread,4,creak,1,cream,,,,,,,,,,
creep,4,20,creed,2,creek,1,creep,,,,,,,,,,
crick,4,25,brink,3,frisk,2,crick,,,,,,,,,,
crime,4,12,pride,5,brine,2,crime,,,,,,,,,,
crimp,4,25,brink,10,primo,1,crimp,,,,,,,,,,
crisp,4,25,brink,10,primo,1,crisp,,,,,,,,,,
croak,4,12,arbor,3,groan,1,croak,,,,,,,,,,
crock,4,39,drown,12,crook,1,crock,,,,,,,,,,
croup,4,39,drown,12,crook,2,croup,,,,,,,,,,
crown,4,39,drown,4,brown,3,crown,,,,,,,,,,
crude,4,17,prone,2,creme,1,crude,,,,,,,,,,
crumb,4,39,drown,5,brush,1,crumb,,,,,,,,,,
crump,4,39,drown,5,brush,2,crump,,,,,,,,,,
crush,4,39,drown,5,brush,1,crush,,,,,,,,,,
crust,4,17,trout,3,brunt,1,crust,,,,,,,,,,
cubic,4,130,sling,17,pubic,1,cubic,,,,,,,,,,
cumin,4,130,sling,13,pinch,1,cumin,,,,,,,,,,
curvy,4,61,curry,2,curly,1,curvy,,,,,,,,,,
cycle,4,80,louse,4,belle,1,cycle,,,,,,,,,,
dally,4,118,salon,2,balmy,1,dally,,,,,,,,,,
dance,4,42,angle,2,canoe,1,dance,,,,,,,,,,
datum,4,55,talon,11,match,1,datum,,,,,,,,,,
defer,4,92,loser,17,under,1,defer,,,,,,,,,,
delve,4,80,louse,4,belle,2,delve,,,,,,,,,,
depot,4,54,sleet,2,debut,1,depot,,,,,,,,,,
derby,4,92,loser,14,decry,1,derby,,,,,,,,,,
digit,4,64,hoist,4,unlit,1,digit,,,,,,,,,,
dimly,4,130,sling,15,dilly,1,dimly,,,,,,,,,,
dingy,4,130,sling,4,dingo,1,dingy,,,,,,,,,,
diode,4,53,singe,6,biome,1,diode,,,,,,,,,,
disco,4,130,sling,7,music,1,disco,,,,,,,,,,
ditch,4,64,hoist,4,pitch,2,ditch,,,,,,,,,,
dizzy,4,130,sling,17,pubic,4,dizzy,,,,,,,,,,
dodge,4,80,louse,2,booze,1,dodge,,,,,,,,,,
dodgy,4,194,lousy,16,woody,1,dodgy,,,,,,,,,,
doubt,4,47,shout,4,mount,1,doubt,,,,,,,,,,
dough,4,194,lousy,12,hound,1,dough,,,,,,,,,,
dowdy,4,194,lousy,16,woody,2,dowdy,,,,,,,,,,
downy,4,194,lousy,16,woody,1,downy,,,,,,,,,,
drake,4,15,grace,6,brake,1,drake,,,,,,,,,,
drape,4,15,grace,6,brake,3,drape,,,,,,,,,,
dried,4,8,fried,3,cried,2,dried,,,,,,,,,,
drill,4,25,brink,10,primo,3,drill,,,,,,,,,,
droll,4,39,drown,4,drool,1,droll,,,,,,,,,,
drone,4,17,prone,2,crone,1,drone,,,,,,,,,,
droop,4,39,drown,4,drool,1,droop,,,,,,,,,,
dross,4,39,drown,4,drool,1,dross,,,,,,,,,,
duchy,4,194,lousy,19,dumpy,1,duchy,,,,,,,,,,
dully,4,194,lousy,6,bully,3,dully,,,,,,,,,,
dummy,4,194,lousy,19,dumpy,1,dummy,,,,,,,,,,
dunce,4,80,louse,9,nudge,1,dunce,,,,,,,,,,
dusky,4,194,lousy,7,husky,2,dusky,,,,,,,,,,
dutch,4,47,shout,3,butch,2,dutch,,,,,,,,,,
duvet,4,54,sleet,5,comet,1,duvet,,,,,,,,,,
dying,4,130,sling,5,doing,1,dying,,,,,,,,,,
eager,4,45,paler,13,wager,1,eager,,,,,,,,,,
easel,4,55,clean,8,bagel,3,easel,,,,,,,,,,
eater,4,14,later,4,cater,3,eater,,,,,,,,,,
ebony,4,106,olden,4,envoy,1,ebony,,,,,,,,,,
edify,4,38,deign,4,spied,1,edify,,,,,,,,,,
egret,4,28,otter,4,beret,1,egret,,,,,,,,,,
elder,4,92,loser,5,bluer,2,elder,,,,,,,,,,
elegy,4,106,olden,4,flesh,1,elegy,,,,,,,,,,
elide,4,53,singe,11,olive,1,elide,,,,,,,,,,
elude,4,80,louse,4,flume,1,elude,,,,,,,,,,
embed,4,106,olden,3,bused,1,embed,,,,,,,,,,
emcee,4,80,louse,8,fence,1,emcee,,,,,,,,,,
enema,4,55,clean,3,amend,1,enema,,,,,,,,,,
enemy,4,106,olden,4,bench,1,enemy,,,,,,,,,,
enjoy,4,106,olden,4,envoy,1,enjoy,,,,,,,,,,
enter,4,28,otter,4,deter,2,enter,,,,,,,,,,
epoxy,4,106,olden,4,epoch,1,epoxy,,,,,,,,,,
equal,4,55,clean,5,delay,1,equal,,,,,,,,,,
equip,4,38,deign,5,bicep,1,equip,,,,,,,,,,
erode,4,17,prone,5,drove,1,erode,,,,,,,,,,
evade,4,40,shale,9,awake,2,evade,,,,,,,,,,
event,4,54,sleet,2,eject,1,event,,,,,,,,,,
every,4,92,loser,14,decry,2,every,,,,,,,,,,
evoke,4,80,louse,5,phone,1,evoke,,,,,,,,,,
exact,4,12,least,2,enact,1,exact,,,,,,,,,,
excel,4,106,olden,7,bevel,3,excel,,,,,,,,,,
exile,4,53,singe,11,olive,2,exile,,,,,,,,,,
eying,4,38,deign,2,eking,1,eying,,,,,,,,,,
fable,4,42,angle,4,cable,1,fable,,,,,,,,,,
fairy,4,17,rabid,3,cairn,2,fairy,,,,,,,,,,
FALSE,4,42,angle,6,salve,1,FALSE,,,,,,,,,,
fancy,4,118,salon,10,canny,1,fancy,,,,,,,,,,
fanny,4,118,salon,10,canny,2,fanny,,,,,,,,,,
farce,4,9,agree,3,carve,1,farce,,,,,,,,,,
fatal,4,55,talon,4,fault,1,fatal,,,,,,,,,,
fauna,4,118,salon,10,canny,1,fauna,,,,,,,,,,
favor,4,60,carol,8,rayon,4,favor,,,,,,,,,,
feast,4,12,least,3,beast,2,feast,,,,,,,,,,
fecal,4,55,clean,2,decal,1,fecal,,,,,,,,,,
fella,4,55,clean,8,bagel,1,fella,,,,,,,,,,
felon,4,106,olden,3,lemon,1,felon,,,,,,,,,,
femme,4,80,louse,8,fence,1,femme,,,,,,,,,,
femur,4,92,loser,3,demur,1,femur,,,,,,,,,,
fetch,4,54,sleet,4,detox,1,fetch,,,,,,,,,,
fetus,4,54,sleet,2,ethos,1,fetus,,,,,,,,,,
fiber,4,34,risen,10,diver,4,fiber,,,,,,,,,,
ficus,4,130,sling,7,music,1,ficus,,,,,,,,,,
fifth,4,17,ditty,5,filth,1,fifth,,,,,,,,,,
filet,4,14,edict,2,befit,1,filet,,,,,,,,,,
filmy,4,130,sling,15,dilly,2,filmy,,,,,,,,,,
finer,4,34,risen,5,diner,3,finer,,,,,,,,,,
fishy,4,130,sling,7,music,2,fishy,,,,,,,,,,
fjord,4,61,curry,4,sword,1,fjord,,,,,,,,,,
flack,4,64,clash,2,black,1,flack,,,,,,,,,,
flail,4,14,slain,3,claim,2,flail,,,,,,,,,,
flaky,4,64,clash,8,blank,1,flaky,,,,,,,,,,
flank,4,64,clash,8,blank,2,flank,,,,,,,,,,
fleck,4,106,olden,4,flesh,1,fleck,,,,,,,,,,
fling,4,130,sling,2,cling,1,fling,,,,,,,,,,
flint,4,64,hoist,6,guilt,1,flint,,,,,,,,,,
float,4,55,talon,6,aloft,1,float,,,,,,,,,,
flood,4,194,lousy,12,block,3,flood,,,,,,,,,,
floor,4,61,curry,3,donor,1,floor,,,,,,,,,,
flout,4,47,shout,2,clout,1,flout,,,,,,,,,,
fluke,4,80,louse,4,flume,1,fluke,,,,,,,,,,
flunk,4,194,lousy,11,pluck,1,flunk,,,,,,,,,,
flush,4,194,lousy,4,blush,3,flush,,,,,,,,,,
flute,4,5,quote,2,chute,1,flute,,,,,,,,,,
focus,4,194,lousy,2,bonus,1,focus,,,,,,,,,,
folio,4,130,sling,15,dilly,1,folio,,,,,,,,,,
folly,4,194,lousy,10,dolly,4,folly,,,,,,,,,,
foray,4,60,carol,2,borax,1,foray,,,,,,,,,,
force,4,38,rouse,5,forge,1,force,,,,,,,,,,
forgo,4,61,curry,4,moron,1,forgo,,,,,,,,,,
frank,4,27,drawn,3,crank,2,frank,,,,,,,,,,
freak,4,9,bread,4,creak,2,freak,,,,,,,,,,
freed,4,20,creed,3,breed,2,freed,,,,,,,,,,
frock,4,39,drown,12,crook,1,frock,,,,,,,,,,
frost,4,17,trout,2,front,1,frost,,,,,,,,,,
fugue,4,80,louse,9,nudge,1,fugue,,,,,,,,,,
fungi,4,130,sling,4,dingo,1,fungi,,,,,,,,,,
gaffe,4,42,angle,4,gauge,1,gaffe,,,,,,,,,,
gaily,4,41,anvil,3,daily,1,gaily,,,,,,,,,,
gamer,4,45,paler,13,wager,3,gamer,,,,,,,,,,
gamma,4,118,salon,19,gawky,1,gamma,,,,,,,,,,
gamut,4,55,talon,11,match,1,gamut,,,,,,,,,,
gaudy,4,118,salon,19,gawky,1,gaudy,,,,,,,,,,
gaunt,4,55,talon,5,daunt,4,gaunt,,,,,,,,,,
gauze,4,42,angle,4,gauge,1,gauze,,,,,,,,,,
gavel,4,55,clean,8,bagel,1,gavel,,,,,,,,,,
gayly,4,118,salon,7,badly,1,gayly,,,,,,,,,,
gecko,4,106,olden,4,epoch,1,gecko,,,,,,,,,,
geeky,4,106,olden,8,pesky,1,geeky,,,,,,,,,,
geese,4,80,louse,3,dense,1,geese,,,,,,,,,,
genre,4,38,rouse,6,verge,1,genre,,,,,,,,,,
ghoul,4,194,lousy,2,cloud,1,ghoul,,,,,,,,,,
giddy,4,130,sling,2,piggy,1,giddy,,,,,,,,,,
giver,4,34,risen,10,diver,2,giver,,,,,,,,,,
glade,4,40,shale,10,blade,1,glade,,,,,,,,,,
gland,4,64,clash,8,blank,1,gland,,,,,,,,,,
glass,4,64,clash,2,flask,1,glass,,,,,,,,,,
gleam,4,55,clean,3,bleak,2,gleam,,,,,,,,,,
glint,4,64,hoist,6,guilt,1,glint,,,,,,,,,,
glory,4,61,curry,2,dowry,1,glory,,,,,,,,,,
gloss,4,194,lousy,3,floss,1,gloss,,,,,,,,,,
glove,4,80,louse,7,globe,1,glove,,,,,,,,,,
gnash,4,64,clash,5,swash,2,gnash,,,,,,,,,,
gnome,4,80,louse,5,phone,1,gnome,,,,,,,,,,
godly,4,194,lousy,10,dolly,1,godly,,,,,,,,,,
going,4,130,sling,5,doing,1,going,,,,,,,,,,
golem,4,106,olden,4,vowel,1,golem,,,,,,,,,,
gonad,4,118,salon,4,among,1,gonad,,,,,,,,,,
goody,4,194,lousy,16,woody,2,goody,,,,,,,,,,
gooey,4,106,olden,2,covey,1,gooey,,,,,,,,,,
goose,4,80,louse,5,copse,3,goose,,,,,,,,,,
gorge,4,38,rouse,5,forge,1,gorge,,,,,,,,,,
gouge,4,80,louse,2,coupe,1,gouge,,,,,,,,,,
gourd,4,61,curry,6,slurp,2,gourd,,,,,,,,,,
graft,4,9,tract,3,draft,1,graft,,,,,,,,,,
grail,4,6,drain,2,frail,1,grail,,,,,,,,,,
grain,4,6,drain,2,brain,1,grain,,,,,,,,,,
grand,4,27,drawn,2,brand,1,grand,,,,,,,,,,
grant,4,9,tract,3,draft,1,grant,,,,,,,,,,
grape,4,15,grace,4,grade,3,grape,,,,,,,,,,
graph,4,27,drawn,12,crash,1,graph,,,,,,,,,,
green,4,20,creed,3,freer,2,green,,,,,,,,,,
grief,4,8,fried,2,brief,1,grief,,,,,,,,,,
grimy,4,25,brink,10,primo,1,grimy,,,,,,,,,,
group,4,39,drown,12,crook,3,group,,,,,,,,,,
grove,4,17,prone,5,drove,1,grove,,,,,,,,,,
grunt,4,17,trout,3,brunt,1,grunt,,,,,,,,,,
guava,4,64,clash,2,foamy,1,guava,,,,,,,,,,
guest,4,54,sleet,3,chest,2,guest,,,,,,,,,,
guide,4,53,singe,3,glide,1,guide,,,,,,,,,,
guile,4,53,singe,3,glide,1,guile,,,,,,,,,,
gumbo,4,194,lousy,3,buxom,2,gumbo,,,,,,,,,,
gummy,4,194,lousy,19,dumpy,2,gummy,,,,,,,,,,
guppy,4,194,lousy,19,dumpy,2,guppy,,,,,,,,,,
gusty,4,24,south,4,dusty,3,gusty,,,,,,,,,,
halve,4,42,angle,6,salve,2,halve,,,,,,,,,,
handy,4,118,salon,10,canny,3,handy,,,,,,,,,,
hardy,4,60,carol,9,harpy,2,hardy,,,,,,,,,,
harsh,4,60,carol,9,harpy,1,harsh,,,,,,,,,,
haven,4,55,clean,4,ashen,1,haven,,,,,,,,,,
havoc,4,118,salon,2,bayou,1,havoc,,,,,,,,,,
heard,4,10,ready,2,beard,1,heard,,,,,,,,,,
heavy,4,10,leach,2,heady,1,heavy,,,,,,,,,,
hedge,4,80,louse,8,fence,2,hedge,,,,,,,,,,
hence,4,80,louse,8,fence,2,hence,,,,,,,,,,
hinge,4,53,singe,2,binge,1,hinge,,,,,,,,,,
hippo,4,130,sling,17,pubic,3,hippo,,,,,,,,,,
homer,4,92,loser,17,mower,1,homer,,,,,,,,,,
honey,4,106,olden,4,boney,2,honey,,,,,,,,,,
honor,4,61,curry,3,donor,1,honor,,,,,,,,,,
hotly,4,47,shout,3,botch,1,hotly,,,,,,,,,,
hovel,4,106,olden,4,vowel,1,hovel,,,,,,,,,,
humid,4,130,sling,17,pubic,1,humid,,,,,,,,,,
hunch,4,194,lousy,5,humph,1,hunch,,,,,,,,,,
hurry,4,61,curry,2,furry,1,hurry,,,,,,,,,,
hussy,4,194,lousy,2,fussy,1,hussy,,,,,,,,,,
hyena,4,55,clean,3,amend,1,hyena,,,,,,,,,,
hymen,4,106,olden,5,sheen,1,hymen,,,,,,,,,,
inner,4,3,idler,2,infer,1,inner,,,,,,,,,,
jerky,4,92,loser,14,decry,2,jerky,,,,,,,,,,
jewel,4,106,olden,7,bevel,1,jewel,,,,,,,,,,
joist,4,64,hoist,3,foist,2,joist,,,,,,,,,,
juicy,4,130,sling,6,quick,1,juicy,,,,,,,,,,
jumpy,4,194,lousy,19,dumpy,1,jumpy,,,,,,,,,,
juror,4,61,curry,2,furor,1,juror,,,,,,,,,,
kappa,4,118,salon,19,gawky,1,kappa,,,,,,,,,,
karma,4,60,carol,9,harpy,1,karma,,,,,,,,,,
kayak,4,118,salon,19,gawky,1,kayak,,,,,,,,,,
kebab,4,55,clean,2,essay,1,kebab,,,,,,,,,,
kiosk,4,130,sling,7,music,1,kiosk,,,,,,,,,,
kitty,4,17,ditty,3,bitty,2,kitty,,,,,,,,,,
knack,4,64,clash,3,aback,2,knack,,,,,,,,,,
knave,4,40,shale,9,awake,1,knave,,,,,,,,,,
knelt,4,54,sleet,2,dwelt,1,knelt,,,,,,,,,,
knife,4,53,singe,4,opine,1,knife,,,,,,,,,,
knock,4,194,lousy,4,known,1,knock,,,,,,,,,,
knoll,4,194,lousy,12,block,1,knoll,,,,,,,,,,
koala,4,64,clash,3,loamy,1,koala,,,,,,,,,,
label,4,55,clean,8,bagel,1,label,,,,,,,,,,
ladle,4,42,angle,4,cable,2,ladle,,,,,,,,,,
lanky,4,118,salon,5,banal,2,lanky,,,,,,,,,,
lapse,4,42,angle,6,salve,1,lapse,,,,,,,,,,
large,4,9,agree,2,barge,1,large,,,,,,,,,,
latch,4,55,talon,4,fault,1,latch,,,,,,,,,,
laugh,4,118,salon,7,badly,2,laugh,,,,,,,,,,
layer,4,45,paler,2,lager,1,layer,,,,,,,,,,
leaky,4,10,leach,2,leafy,1,leaky,,,,,,,,,,
leapt,4,12,least,2,leant,1,leapt,,,,,,,,,,
leave,4,40,shale,10,blade,1,leave,,,,,,,,,,
leech,4,106,olden,14,shell,1,leech,,,,,,,,,,
lefty,4,11,petty,3,hefty,1,lefty,,,,,,,,,,
legal,4,55,clean,5,delay,1,legal,,,,,,,,,,
leggy,4,106,olden,14,shell,1,leggy,,,,,,,,,,
level,4,106,olden,7,bevel,1,level,,,,,,,,,,
lever,4,92,loser,2,leper,1,lever,,,,,,,,,,
libel,4,38,deign,5,bicep,1,libel,,,,,,,,,,
liege,4,53,singe,3,bilge,1,liege,,,,,,,,,,
liken,4,38,deign,4,elfin,2,liken,,,,,,,,,,
lilac,4,41,anvil,3,daily,1,lilac,,,,,,,,,,
limit,4,64,hoist,4,unlit,1,limit,,,,,,,,,,
lipid,4,130,sling,15,dilly,2,lipid,,,,,,,,,,
llama,4,64,clash,8,blank,2,llama,,,,,,,,,,
local,4,118,salon,9,focal,2,local,,,,,,,,,,
lofty,4,24,south,3,booty,1,lofty,,,,,,,,,,
login,4,130,sling,2,lingo,1,login,,,,,,,,,,
lower,4,92,loser,2,lover,1,lower,,,,,,,,,,
lowly,4,194,lousy,3,loopy,2,lowly,,,,,,,,,,
loyal,4,118,salon,9,focal,2,loyal,,,,,,,,,,
lucid,4,130,sling,15,dilly,1,lucid,,,,,,,,,,
lumpy,4,194,lousy,2,lucky,1,lumpy,,,,,,,,,,
lynch,4,194,lousy,2,lymph,1,lynch,,,,,,,,,,
macaw,4,118,salon,19,gawky,1,macaw,,,,,,,,,,
madam,4,118,salon,19,gawky,2,madam,,,,,,,,,,
madly,4,118,salon,7,badly,1,madly,,,,,,,,,,
mafia,4,41,anvil,5,basic,2,mafia,,,,,,,,,,
magic,4,41,anvil,5,basic,1,magic,,,,,,,,,,
magma,4,118,salon,19,gawky,1,magma,,,,,,,,,,
mambo,4,118,salon,3,macho,1,mambo,,,,,,,,,,
manga,4,118,salon,10,canny,1,manga,,,,,,,,,,
mango,4,118,salon,2,banjo,1,mango,,,,,,,,,,
mania,4,41,anvil,5,cabin,1,mania,,,,,,,,,,
manic,4,41,anvil,5,cabin,2,manic,,,,,,,,,,
manor,4,60,carol,8,rayon,1,manor,,,,,,,,,,
marry,4,60,carol,9,harpy,1,marry,,,,,,,,,,
marsh,4,60,carol,9,harpy,1,marsh,,,,,,,,,,
masse,4,42,angle,8,cause,1,masse,,,,,,,,,,
matey,4,25,cleat,3,eaten,1,matey,,,,,,,,,,
mauve,4,42,angle,8,cause,1,mauve,,,,,,,,,,
maybe,4,42,angle,8,cause,2,maybe,,,,,,,,,,
mayor,4,60,carol,8,rayon,1,mayor,,,,,,,,,,
medal,4,55,clean,5,delay,2,medal,,,,,,,,,,
melon,4,106,olden,3,lemon,1,melon,,,,,,,,,,
mercy,4,92,loser,14,decry,1,mercy,,,,,,,,,,
merge,4,38,rouse,6,verge,1,merge,,,,,,,,,,
metal,4,25,cleat,3,fetal,2,metal,,,,,,,,,,
meter,4,28,otter,4,deter,1,meter,,,,,,,,,,
midge,4,53,singe,3,bilge,1,midge,,,,,,,,,,
minor,4,23,curio,4,vigor,1,minor,,,,,,,,,,
minus,4,130,sling,2,bison,1,minus,,,,,,,,,,
mirth,4,4,birth,2,girth,1,mirth,,,,,,,,,,
missy,4,130,sling,7,music,1,missy,,,,,,,,,,
mocha,4,118,salon,4,dogma,1,mocha,,,,,,,,,,
molar,4,60,carol,4,flora,3,molar,,,,,,,,,,
moldy,4,194,lousy,10,dolly,1,moldy,,,,,,,,,,
month,4,24,south,3,booth,1,month,,,,,,,,,,
morph,4,61,curry,4,moron,1,morph,,,,,,,,,,
mossy,4,194,lousy,2,bossy,1,mossy,,,,,,,,,,
motel,4,54,sleet,3,hotel,1,motel,,,,,,,,,,
motif,4,64,hoist,5,tonic,1,motif,,,,,,,,,,
motto,4,24,south,3,booty,1,motto,,,,,,,,,,
moult,4,47,shout,4,mount,1,moult,,,,,,,,,,
mouse,4,80,louse,2,house,1,mouse,,,,,,,,,,
mover,4,92,loser,17,mower,1,mover,,,,,,,,,,
movie,4,53,singe,11,olive,1,movie,,,,,,,,,,
mucky,4,194,lousy,19,dumpy,1,mucky,,,,,,,,,,
mucus,4,194,lousy,2,humus,1,mucus,,,,,,,,,,
muddy,4,194,lousy,19,dumpy,1,muddy,,,,,,,,,,
mulch,4,194,lousy,2,gulch,1,mulch,,,,,,,,,,
munch,4,194,lousy,5,humph,1,munch,,,,,,,,,,
murky,4,61,curry,3,burly,1,murky,,,,,,,,,,
naval,4,118,salon,5,banal,1,naval,,,,,,,,,,
navel,4,55,clean,3,angel,2,navel,,,,,,,,,,
nerdy,4,92,loser,14,decry,2,nerdy,,,,,,,,,,
nerve,4,38,rouse,6,verge,1,nerve,,,,,,,,,,
never,4,92,loser,17,under,2,never,,,,,,,,,,
nicer,4,34,risen,5,diner,1,nicer,,,,,,,,,,
niece,4,53,singe,2,niche,1,niece,,,,,,,,,,
ninja,4,41,anvil,2,china,1,ninja,,,,,,,,,,
nomad,4,118,salon,4,among,1,nomad,,,,,,,,,,
nosey,4,106,olden,4,boney,1,nosey,,,,,,,,,,
notch,4,47,shout,3,botch,1,notch,,,,,,,,,,
nurse,4,38,rouse,3,curse,2,nurse,,,,,,,,,,
oaken,4,55,clean,4,ashen,2,oaken,,,,,,,,,,
obese,4,80,louse,3,chose,1,obese,,,,,,,,,,
octal,4,55,talon,6,aloft,1,octal,,,,,,,,,,
octet,4,54,sleet,5,comet,1,octet,,,,,,,,,,
odder,4,92,loser,3,owner,2,odder,,,,,,,,,,
offal,4,118,salon,9,focal,1,offal,,,,,,,,,,
ombre,4,38,rouse,2,chore,1,ombre,,,,,,,,,,
onion,4,130,sling,3,unify,1,onion,,,,,,,,,,
opium,4,130,sling,6,quick,1,opium,,,,,,,,,,
order,4,20,creed,2,dryer,1,order,,,,,,,,,,
organ,4,12,arbor,3,groan,1,organ,,,,,,,,,,
outgo,4,47,shout,2,outdo,1,outgo,,,,,,,,,,
ovary,4,20,shard,3,alarm,2,ovary,,,,,,,,,,
ovate,4,8,slate,3,abate,1,ovate,,,,,,,,,,
ovine,4,53,singe,4,opine,1,ovine,,,,,,,,,,
owing,4,130,sling,5,doing,1,owing,,,,,,,,,,
oxide,4,53,singe,11,olive,1,oxide,,,,,,,,,,
ozone,4,80,louse,5,phone,1,ozone,,,,,,,,,,
paint,4,17,taint,3,faint,2,paint,,,,,,,,,,
parer,4,45,paler,3,paper,2,parer,,,,,,,,,,
