,Number,After 1,2,After 2,3,After 3,4,After 4,5,After 5,6,After 6,7,After 7,8,After 8,9
bleep,4,9,bless,3,blend,1,bleep,,,,,,,,,,
bliss,4,52,slunk,3,floss,1,bliss,,,,,,,,,,
block,4,52,slunk,5,flock,2,block,,,,,,,,,,
bloke,4,23,olive,6,close,3,bloke,,,,,,,,,,
blond,4,52,slunk,4,blind,1,blond,,,,,,,,,,
blood,4,52,slunk,8,blimp,1,blood,,,,,,,,,,
bloom,4,52,slunk,8,blimp,1,bloom,,,,,,,,,,
bluff,4,52,slunk,6,plumb,1,bluff,,,,,,,,,,
boney,4,145,noise,8,money,2,boney,,,,,,,,,,
bongo,4,196,noisy,9,bound,1,bongo,,,,,,,,,,
boost,4,45,hoist,2,joust,1,boost,,,,,,,,,,
booth,4,84,south,3,month,2,booth,,,,,,,,,,
booze,4,145,noise,5,vogue,1,booze,,,,,,,,,,
borne,4,160,rouse,5,forge,2,borne,,,,,,,,,,
bosom,4,196,noisy,2,focus,1,bosom,,,,,,,,,,
bough,4,196,noisy,7,cough,2,bough,,,,,,,,,,
brash,4,77,baron,4,braid,2,brash,,,,,,,,,,
brave,4,49,grace,6,brake,1,brave,,,,,,,,,,
brawn,4,77,baron,2,brain,1,brawn,,,,,,,,,,
bread,4,12,smear,6,break,1,bread,,,,,,,,,,
briar,4,77,baron,4,braid,1,briar,,,,,,,,,,
bride,4,160,rouse,17,gripe,5,bride,,,,,,,,,,
brief,4,160,rouse,37,fried,2,brief,,,,,,,,,,
bring,4,98,curio,12,brink,2,bring,,,,,,,,,,
brisk,4,98,curio,12,brink,1,brisk,,,,,,,,,,
broad,4,77,baron,2,bravo,1,broad,,,,,,,,,,
brood,4,98,curio,20,drown,1,brood,,,,,,,,,,
broom,4,98,curio,20,drown,6,broom,,,,,,,,,,
brown,4,98,curio,20,drown,3,brown,,,,,,,,,,
brush,4,98,curio,4,wrung,1,brush,,,,,,,,,,
buddy,4,196,noisy,16,dumpy,1,buddy,,,,,,,,,,
budge,4,145,noise,9,fudge,2,budge,,,,,,,,,,
buggy,4,196,noisy,16,dumpy,2,buggy,,,,,,,,,,
build,4,84,lousy,6,guild,1,build,,,,,,,,,,
bulge,4,59,noble,3,bilge,1,bulge,,,,,,,,,,
bully,4,84,lousy,6,bulky,1,bully,,,,,,,,,,
bunny,4,196,noisy,4,funky,1,bunny,,,,,,,,,,
bushy,4,196,noisy,6,husky,3,bushy,,,,,,,,,,
butte,4,47,suite,2,quote,1,butte,,,,,,,,,,
buyer,4,160,rouse,7,demur,3,buyer,,,,,,,,,,
cabal,4,60,scaly,7,vocal,2,cabal,,,,,,,,,,
cabby,4,110,mason,14,bawdy,1,cabby,,,,,,,,,,
cacti,4,49,nasty,2,faith,1,cacti,,,,,,,,,,
cameo,4,61,chase,2,cagey,1,cameo,,,,,,,,,,
canny,4,110,mason,9,candy,1,canny,,,,,,,,,,
canon,4,110,mason,3,bacon,1,canon,,,,,,,,,,
carry,4,28,chard,3,cairn,1,carry,,,,,,,,,,
caste,4,23,haste,5,baste,4,caste,,,,,,,,,,
catty,4,49,nasty,5,batty,4,catty,,,,,,,,,,
cavil,4,60,scaly,7,vocal,1,cavil,,,,,,,,,,
cedar,4,49,grace,4,caper,1,cedar,,,,,,,,,,
chaff,4,110,mason,6,whack,1,chaff,,,,,,,,,,
chair,4,77,baron,17,cigar,1,chair,,,,,,,,,,
chasm,4,110,mason,9,scamp,1,chasm,,,,,,,,,,
cheek,4,30,spend,6,check,1,cheek,,,,,,,,,,
chess,4,30,spend,4,guess,1,chess,,,,,,,,,,
chili,4,84,lousy,5,child,2,chili,,,,,,,,,,
chime,4,145,noise,4,chide,1,chime,,,,,,,,,,
chock,4,196,noisy,5,buxom,1,chock,,,,,,,,,,
chuck,4,196,noisy,3,chump,1,chuck,,,,,,,,,,
chunk,4,196,noisy,5,bunch,1,chunk,,,,,,,,,,
churn,4,25,hydro,3,chirp,1,churn,,,,,,,,,,
cider,4,160,rouse,37,fried,4,cider,,,,,,,,,,
cinch,4,196,noisy,9,cumin,1,cinch,,,,,,,,,,
circa,4,77,baron,4,scrap,1,circa,,,,,,,,,,
civic,4,196,noisy,6,pubic,2,civic,,,,,,,,,,
civil,4,84,lousy,5,child,1,civil,,,,,,,,,,
claim,4,30,clank,5,clasp,1,claim,,,,,,,,,,
clamp,4,30,clank,5,clasp,1,clamp,,,,,,,,,,
clash,4,30,clank,5,clasp,2,clash,,,,,,,,,,
click,4,52,slunk,5,flock,1,click,,,,,,,,,,
cliff,4,52,slunk,8,blimp,1,cliff,,,,,,,,,,
climb,4,52,slunk,8,blimp,1,climb,,,,,,,,,,
cling,4,52,slunk,4,blind,2,cling,,,,,,,,,,
clink,4,52,slunk,2,blink,1,clink,,,,,,,,,,
clone,4,23,olive,6,close,1,clone,,,,,,,,,,
clown,4,52,slunk,3,blown,2,clown,,,,,,,,,,
cluck,4,52,slunk,2,pluck,1,cluck,,,,,,,,,,
clump,4,52,slunk,6,plumb,1,clump,,,,,,,,,,
coach,4,110,mason,2,vodka,1,coach,,,,,,,,,,
coast,4,24,saint,3,boast,2,coast,,,,,,,,,,
cobra,4,28,chard,3,cairn,1,cobra,,,,,,,,,,
color,4,20,lurid,4,growl,1,color,,,,,,,,,,
comet,4,21,debit,7,onset,2,comet,,,,,,,,,,
comfy,4,196,noisy,15,howdy,7,comfy,,,,,,,,,,
comma,4,110,mason,3,dogma,1,comma,,,,,,,,,,
conch,4,196,noisy,9,bound,1,conch,,,,,,,,,,
condo,4,196,noisy,9,bound,1,condo,,,,,,,,,,
copse,4,145,noise,6,mouse,3,copse,,,,,,,,,,
couch,4,196,noisy,7,cough,1,couch,,,,,,,,,,
count,4,45,hoist,4,donut,2,count,,,,,,,,,,
coupe,4,145,noise,5,vogue,1,coupe,,,,,,,,,,
cover,4,160,rouse,14,cower,2,cover,,,,,,,,,,
covey,4,145,noise,4,dopey,2,covey,,,,,,,,,,
crank,4,77,baron,5,drank,3,crank,,,,,,,,,,
crash,4,77,baron,17,cigar,5,crash,,,,,,,,,,
crave,4,49,grace,3,crane,2,crave,,,,,,,,,,
crawl,4,22,valor,7,brawl,2,crawl,,,,,,,,,,
creak,4,12,smear,6,break,3,creak,,,,,,,,,,
creek,4,22,credo,5,creep,1,creek,,,,,,,,,,
creme,4,22,credo,5,creep,1,creme,,,,,,,,,,
crepe,4,22,credo,5,creep,1,crepe,,,,,,,,,,
cress,4,22,credo,5,creep,1,cress,,,,,,,,,,
crick,4,98,curio,3,crimp,1,crick,,,,,,,,,,
cried,4,160,rouse,37,fried,3,cried,,,,,,,,,,
crier,4,160,rouse,37,fried,1,crier,,,,,,,,,,
crisp,4,98,curio,3,crimp,1,crisp,,,,,,,,,,
crock,4,98,curio,6,crown,3,crock,,,,,,,,,,
crone,4,160,rouse,11,prone,2,crone,,,,,,,,,,
crony,4,98,curio,6,crown,1,crony,,,,,,,,,,
crowd,4,98,curio,6,crown,1,crowd,,,,,,,,,,
crude,4,160,rouse,3,prude,1,crude,,,,,,,,,,
crump,4,98,curio,3,crumb,1,crump,,,,,,,,,,
crush,4,98,curio,3,crumb,1,crush,,,,,,,,,,
crypt,4,24,burst,6,drift,1,crypt,,,,,,,,,,
cubic,4,196,noisy,6,pubic,1,cubic,,,,,,,,,,
curly,4,20,lurid,3,burly,2,curly,,,,,,,,,,
curve,4,160,rouse,4,purge,1,curve,,,,,,,,,,
cyber,4,160,rouse,37,fried,5,cyber,,,,,,,,,,
cycle,4,59,noble,5,guile,1,cycle,,,,,,,,,,
dally,4,60,scaly,7,daily,1,dally,,,,,,,,,,
datum,4,49,nasty,9,batch,2,datum,,,,,,,,,,
debar,4,49,grace,17,baker,2,debar,,,,,,,,,,
defer,4,160,rouse,37,fried,1,defer,,,,,,,,,,
deign,4,145,noise,5,being,2,deign,,,,,,,,,,
demon,4,145,noise,6,envoy,1,demon,,,,,,,,,,
denim,4,145,noise,8,index,1,denim,,,,,,,,,,
depth,4,47,suite,6,empty,1,depth,,,,,,,,,,
derby,4,160,rouse,37,fried,2,derby,,,,,,,,,,
deter,4,35,outer,5,inter,3,deter,,,,,,,,,,
detox,4,47,suite,7,often,1,detox,,,,,,,,,,
deuce,4,145,noise,9,fudge,1,deuce,,,,,,,,,,
devil,4,59,noble,12,pixel,1,devil,,,,,,,,,,
dicey,4,145,noise,4,bicep,1,dicey,,,,,,,,,,
digit,4,45,hoist,3,input,1,digit,,,,,,,,,,
dilly,4,84,lousy,10,dimly,1,dilly,,,,,,,,,,
dingo,4,196,noisy,3,bingo,1,dingo,,,,,,,,,,
diode,4,145,noise,2,biome,1,diode,,,,,,,,,,
dirge,4,160,rouse,17,gripe,1,dirge,,,,,,,,,,
ditto,4,84,south,2,pinto,1,ditto,,,,,,,,,,
dizzy,4,196,noisy,9,picky,5,dizzy,,,,,,,,,,
dodge,4,145,noise,5,vogue,1,dodge,,,,,,,,,,
dodgy,4,196,noisy,15,howdy,1,dodgy,,,,,,,,,,
dolly,4,84,lousy,10,godly,1,dolly,,,,,,,,,,
donor,4,98,curio,20,drown,1,donor,,,,,,,,,,
doubt,4,45,hoist,4,donut,1,doubt,,,,,,,,,,
dowdy,4,196,noisy,15,howdy,1,dowdy,,,,,,,,,,
drake,4,49,grace,6,brake,1,drake,,,,,,,,,,
drape,4,49,grace,6,brake,3,drape,,,,,,,,,,
drawn,4,77,baron,4,drain,1,drawn,,,,,,,,,,
dread,4,12,smear,6,break,1,dread,,,,,,,,,,
dream,4,12,smear,2,cream,1,dream,,,,,,,,,,
dress,4,22,credo,4,breed,1,dress,,,,,,,,,,
drier,4,160,rouse,37,fried,1,drier,,,,,,,,,,
drink,4,98,curio,12,brink,1,drink,,,,,,,,,,
droit,4,24,burst,6,drift,1,droit,,,,,,,,,,
drool,4,20,lurid,3,droll,1,drool,,,,,,,,,,
droop,4,98,curio,20,drown,2,droop,,,,,,,,,,
drove,4,160,rouse,11,prone,5,drove,,,,,,,,,,
drunk,4,98,curio,4,wrung,1,drunk,,,,,,,,,,
dryer,4,160,rouse,37,fried,1,dryer,,,,,,,,,,
dryly,4,20,lurid,3,droll,1,dryly,,,,,,,,,,
duchy,4,196,noisy,16,dumpy,1,duchy,,,,,,,,,,
dully,4,84,lousy,6,bulky,4,dully,,,,,,,,,,
dummy,4,196,noisy,16,dumpy,1,dummy,,,,,,,,,,
dusky,4,196,noisy,6,husky,2,dusky,,,,,,,,,,
dutch,4,84,south,3,butch,2,dutch,,,,,,,,,,
dwarf,4,28,chard,2,diary,1,dwarf,,,,,,,,,,
eager,4,49,grace,2,wager,1,eager,,,,,,,,,,
eaten,4,23,haste,3,taken,1,eaten,,,,,,,,,,
ebony,4,145,noise,6,envoy,1,ebony,,,,,,,,,,
edify,4,145,noise,3,chief,1,edify,,,,,,,,,,
eerie,4,160,rouse,17,gripe,1,eerie,,,,,,,,,,
eking,4,145,noise,5,being,2,eking,,,,,,,,,,
elate,4,3,plate,2,slate,1,elate,,,,,,,,,,
elegy,4,9,bless,2,fleck,1,elegy,,,,,,,,,,
elude,4,23,olive,4,flume,1,elude,,,,,,,,,,
email,4,42,salve,12,decal,1,email,,,,,,,,,,
embed,4,145,noise,2,debug,1,embed,,,,,,,,,,
emcee,4,145,noise,9,fudge,1,emcee,,,,,,,,,,
endow,4,145,noise,6,envoy,1,endow,,,,,,,,,,
enjoy,4,145,noise,6,envoy,1,enjoy,,,,,,,,,,
ennui,4,145,noise,8,index,1,ennui,,,,,,,,,,
enter,4,35,outer,5,inter,1,enter,,,,,,,,,,
epoch,4,145,noise,4,decoy,1,epoch,,,,,,,,,,
epoxy,4,145,noise,4,decoy,1,epoxy,,,,,,,,,,
equal,4,42,salve,12,decal,1,equal,,,,,,,,,,
equip,4,145,noise,4,bicep,1,equip,,,,,,,,,,
error,4,160,rouse,7,decor,1,error,,,,,,,,,,
essay,4,61,chase,3,sedan,1,essay,,,,,,,,,,
ether,4,35,outer,3,tiger,1,ether,,,,,,,,,,
ethic,4,47,suite,3,fetid,1,ethic,,,,,,,,,,
evade,4,61,chase,6,knave,1,evade,,,,,,,,,,
every,4,5,fiery,2,query,1,every,,,,,,,,,,
evict,4,21,debit,4,eight,2,evict,,,,,,,,,,
evoke,4,145,noise,2,choke,1,evoke,,,,,,,,,,
excel,4,59,noble,12,pixel,1,excel,,,,,,,,,,
exert,4,3,inert,2,overt,1,exert,,,,,,,,,,
expel,4,59,noble,12,pixel,1,expel,,,,,,,,,,
fable,4,42,salve,6,cable,1,fable,,,,,,,,,,
facet,4,9,enact,2,cadet,1,facet,,,,,,,,,,
fancy,4,110,mason,9,candy,1,fancy,,,,,,,,,,
fanny,4,110,mason,9,candy,2,fanny,,,,,,,,,,
fatal,4,16,talon,2,latch,1,fatal,,,,,,,,,,
fauna,4,110,mason,9,candy,1,fauna,,,,,,,,,,
feast,4,9,enact,3,beast,2,feast,,,,,,,,,,
fecal,4,42,salve,12,decal,1,fecal,,,,,,,,,,
fella,4,42,salve,2,delay,1,fella,,,,,,,,,,
felon,4,59,noble,3,lemon,1,felon,,,,,,,,,,
femme,4,145,noise,9,fudge,1,femme,,,,,,,,,,
femur,4,160,rouse,7,demur,1,femur,,,,,,,,,,
fence,4,145,noise,7,dunce,3,fence,,,,,,,,,,
ferry,4,16,score,4,berry,2,ferry,,,,,,,,,,
fetch,4,47,suite,7,often,1,fetch,,,,,,,,,,
fever,4,160,rouse,37,fried,2,fever,,,,,,,,,,
fiber,4,160,rouse,37,fried,3,fiber,,,,,,,,,,
fifth,4,84,south,3,width,2,fifth,,,,,,,,,,
filmy,4,84,lousy,10,dimly,2,filmy,,,,,,,,,,
final,4,60,scaly,11,zonal,2,final,,,,,,,,,,
finch,4,196,noisy,9,cumin,3,finch,,,,,,,,,,
flack,4,30,clank,3,black,2,flack,,,,,,,,,,
flail,4,30,clank,7,flash,1,flail,,,,,,,,,,
flame,4,10,blade,6,flake,1,flame,,,,,,,,,,
flank,4,30,clank,3,blank,2,flank,,,,,,,,,,
flick,4,52,slunk,5,flock,1,flick,,,,,,,,,,
flood,4,52,slunk,8,blimp,1,flood,,,,,,,,,,
flout,4,5,blunt,2,clout,1,flout,,,,,,,,,,
fluid,4,52,slunk,6,plumb,2,fluid,,,,,,,,,,
fluke,4,23,olive,4,flume,1,fluke,,,,,,,,,,
flung,4,52,slunk,2,clung,1,flung,,,,,,,,,,
flush,4,52,slunk,3,blush,2,flush,,,,,,,,,,
foamy,4,110,mason,3,dogma,1,foamy,,,,,,,,,,
focal,4,60,scaly,7,vocal,2,focal,,,,,,,,,,
folio,4,84,lousy,2,colon,1,folio,,,,,,,,,,
force,4,160,rouse,5,forge,1,force,,,,,,,,,,
found,4,196,noisy,9,bound,5,found,,,,,,,,,,
frail,4,22,valor,7,brawl,2,frail,,,,,,,,,,
fraud,4,77,baron,17,cigar,2,fraud,,,,,,,,,,
freed,4,22,credo,4,breed,2,freed,,,,,,,,,,
freer,4,22,credo,5,fresh,1,freer,,,,,,,,,,
friar,4,77,baron,17,cigar,1,friar,,,,,,,,,,
frisk,4,98,curio,12,brink,1,frisk,,,,,,,,,,
frond,4,98,curio,20,drown,1,frond,,,,,,,,,,
front,4,24,burst,6,drift,1,front,,,,,,,,,,
fruit,4,24,burst,4,grout,1,fruit,,,,,,,,,,
fugue,4,145,noise,9,fudge,1,fugue,,,,,,,,,,
fungi,4,196,noisy,9,cumin,1,fungi,,,,,,,,,,
funny,4,196,noisy,4,funky,1,funny,,,,,,,,,,
furry,4,25,hydro,2,curry,1,furry,,,,,,,,,,
gaily,4,60,scaly,7,daily,1,gaily,,,,,,,,,,
gamut,4,24,saint,3,caput,1,gamut,,,,,,,,,,
gassy,4,110,mason,4,basic,2,gassy,,,,,,,,,,
gaudy,4,110,mason,14,bawdy,4,gaudy,,,,,,,,,,
gaunt,4,24,saint,6,daunt,5,gaunt,,,,,,,,,,
gauze,4,61,chase,12,vague,2,gauze,,,,,,,,,,
gawky,4,110,mason,14,bawdy,1,gawky,,,,,,,,,,
gayer,4,49,grace,3,gamer,2,gayer,,,,,,,,,,
gecko,4,145,noise,4,decoy,1,gecko,,,,,,,,,,
geeky,4,30,spend,6,check,1,geeky,,,,,,,,,,
geese,4,30,spend,4,guess,1,geese,,,,,,,,,,
genie,4,145,noise,5,binge,1,genie,,,,,,,,,,
genre,4,16,score,2,fibre,1,genre,,,,,,,,,,
given,4,145,noise,8,index,2,given,,,,,,,,,,
glare,4,3,blare,2,flare,1,glare,,,,,,,,,,
glass,4,30,clank,7,flash,1,glass,,,,,,,,,,
glide,4,23,olive,5,slide,2,glide,,,,,,,,,,
glint,4,5,blunt,2,flint,1,glint,,,,,,,,,,
gloat,4,7,bloat,2,float,1,gloat,,,,,,,,,,
gloom,4,52,slunk,8,blimp,1,gloom,,,,,,,,,,
gloss,4,52,slunk,3,floss,1,gloss,,,,,,,,,,
glove,4,23,olive,2,clove,1,glove,,,,,,,,,,
glyph,4,52,slunk,8,blimp,1,glyph,,,,,,,,,,
gnash,4,110,mason,5,shank,1,gnash,,,,,,,,,,
going,4,196,noisy,2,doing,1,going,,,,,,,,,,
golem,4,59,noble,5,dowel,1,golem,,,,,,,,,,
golly,4,84,lousy,10,godly,1,golly,,,,,,,,,,
goody,4,196,noisy,15,howdy,2,goody,,,,,,,,,,
gorge,4,160,rouse,5,forge,1,gorge,,,,,,,,,,
gouge,4,145,noise,5,vogue,1,gouge,,,,,,,,,,
gourd,4,25,hydro,3,fjord,1,gourd,,,,,,,,,,
graft,4,9,craft,2,draft,1,graft,,,,,,,,,,
grain,4,77,baron,4,drain,1,grain,,,,,,,,,,
grand,4,77,baron,5,drank,1,grand,,,,,,,,,,
grape,4,49,grace,4,grade,3,grape,,,,,,,,,,
grasp,4,77,baron,17,cigar,4,grasp,,,,,,,,,,
green,4,22,credo,5,fresh,2,green,,,,,,,,,,
grill,4,20,lurid,3,frill,2,grill,,,,,,,,,,
grime,4,160,rouse,17,gripe,1,grime,,,,,,,,,,
grimy,4,98,curio,12,brink,3,grimy,,,,,,,,,,
grind,4,98,curio,12,brink,2,grind,,,,,,,,,,
grope,4,160,rouse,11,prone,1,grope,,,,,,,,,,
gruel,4,20,liver,4,cruel,1,gruel,,,,,,,,,,
gruff,4,98,curio,4,wrung,1,gruff,,,,,,,,,,
grunt,4,24,burst,4,grout,1,grunt,,,,,,,,,,
guard,4,28,chard,2,board,1,guard,,,,,,,,,,
guava,4,110,mason,6,whack,1,guava,,,,,,,,,,
guide,4,145,noise,4,chide,1,guide,,,,,,,,,,
gulch,4,84,lousy,6,guild,1,gulch,,,,,,,,,,
gumbo,4,196,noisy,5,buxom,2,gumbo,,,,,,,,,,
gummy,4,196,noisy,16,dumpy,2,gummy,,,,,,,,,,
guppy,4,196,noisy,16,dumpy,2,guppy,,,,,,,,,,
gusty,4,84,south,3,dusty,2,gusty,,,,,,,,,,
gypsy,4,196,noisy,3,fussy,1,gypsy,,,,,,,,,,
handy,4,110,mason,9,candy,2,handy,,,,,,,,,,
happy,4,110,mason,14,bawdy,2,happy,,,,,,,,,,
hardy,4,77,baron,7,marsh,2,hardy,,,,,,,,,,
harry,4,28,chard,2,hairy,1,harry,,,,,,,,,,
harsh,4,77,baron,7,marsh,1,harsh,,,,,,,,,,
havoc,4,110,mason,2,bayou,1,havoc,,,,,,,,,,
heavy,4,61,chase,2,heady,1,heavy,,,,,,,,,,
hedge,4,145,noise,9,fudge,2,hedge,,,,,,,,,,
hefty,4,47,suite,6,empty,2,hefty,,,,,,,,,,
helix,4,59,noble,12,pixel,1,helix,,,,,,,,,,
hello,4,59,noble,2,cello,1,hello,,,,,,,,,,
heron,4,160,rouse,7,decor,1,heron,,,,,,,,,,
hinge,4,145,noise,5,binge,1,hinge,,,,,,,,,,
hippo,4,196,noisy,3,ovoid,1,hippo,,,,,,,,,,
hobby,4,196,noisy,15,howdy,1,hobby,,,,,,,,,,
homer,4,160,rouse,14,cower,8,homer,,,,,,,,,,
honor,4,98,curio,20,drown,1,honor,,,,,,,,,,
house,4,145,noise,6,mouse,1,house,,,,,,,,,,
hovel,4,59,noble,5,dowel,1,hovel,,,,,,,,,,
humid,4,196,noisy,6,pubic,1,humid,,,,,,,,,,
humph,4,196,noisy,3,chump,1,humph,,,,,,,,,,
humus,4,196,noisy,3,shuck,1,humus,,,,,,,,,,
hunky,4,196,noisy,4,funky,1,hunky,,,,,,,,,,
hussy,4,196,noisy,3,fussy,1,hussy,,,,,,,,,,
hymen,4,145,noise,7,bench,1,hymen,,,,,,,,,,
icily,4,84,lousy,10,dimly,1,icily,,,,,,,,,,
idiom,4,196,noisy,2,opium,1,idiom,,,,,,,,,,
idyll,4,84,lousy,2,vinyl,1,idyll,,,,,,,,,,
image,4,61,chase,6,knave,1,image,,,,,,,,,,
impel,4,59,noble,12,pixel,2,impel,,,,,,,,,,
imply,4,84,lousy,10,dimly,1,imply,,,,,,,,,,
inane,4,61,chase,6,knave,1,inane,,,,,,,,,,
inbox,4,196,noisy,3,bingo,1,inbox,,,,,,,,,,
infer,4,160,rouse,37,fried,1,infer,,,,,,,,,,
ingot,4,45,hoist,3,bigot,1,ingot,,,,,,,,,,
ionic,4,196,noisy,2,conic,1,ionic,,,,,,,,,,
irate,4,13,cater,3,grate,1,irate,,,,,,,,,,
irony,4,98,curio,6,vigor,1,irony,,,,,,,,,,
islet,4,4,filet,2,inlet,1,islet,,,,,,,,,,
jewel,4,59,noble,12,pixel,2,jewel,,,,,,,,,,
joist,4,45,hoist,3,foist,2,joist,,,,,,,,,,
juice,4,145,noise,4,chide,1,juice,,,,,,,,,,
jumpy,4,196,noisy,16,dumpy,1,jumpy,,,,,,,,,,
juror,4,98,curio,2,furor,1,juror,,,,,,,,,,
kappa,4,110,mason,14,bawdy,1,kappa,,,,,,,,,,
karma,4,77,baron,7,marsh,1,karma,,,,,,,,,,
kayak,4,110,mason,14,bawdy,1,kayak,,,,,,,,,,
kebab,4,61,chase,6,began,1,kebab,,,,,,,,,,
khaki,4,110,mason,6,whack,1,khaki,,,,,,,,,,
knack,4,110,mason,3,china,1,knack,,,,,,,,,,
knelt,4,4,smelt,2,dwelt,1,knelt,,,,,,,,,,
knoll,4,84,lousy,2,igloo,1,knoll,,,,,,,,,,
known,4,196,noisy,2,knock,1,known,,,,,,,,,,
koala,4,60,scaly,2,qualm,1,koala,,,,,,,,,,
laden,4,42,salve,7,panel,1,laden,,,,,,,,,,
lager,4,12,early,3,baler,1,lager,,,,,,,,,,
lance,4,42,salve,6,cable,1,lance,,,,,,,,,,
lanky,4,60,scaly,3,inlay,1,lanky,,,,,,,,,,
lapel,4,42,salve,7,panel,1,lapel,,,,,,,,,,
lasso,4,60,scaly,5,basil,1,lasso,,,,,,,,,,
laugh,4,60,scaly,11,zonal,2,laugh,,,,,,,,,,
leach,4,42,salve,12,decal,1,leach,,,,,,,,,,
leafy,4,42,salve,12,decal,3,leafy,,,,,,,,,,
leapt,4,7,dealt,3,leant,2,leapt,,,,,,,,,,
ledge,4,59,noble,4,delve,1,ledge,,,,,,,,,,
leech,4,15,wield,2,kneel,1,leech,,,,,,,,,,
lefty,4,13,hotel,5,utile,1,lefty,,,,,,,,,,
leper,4,20,liver,3,loser,1,leper,,,,,,,,,,
lever,4,20,liver,2,lover,1,lever,,,,,,,,,,
lilac,4,60,scaly,7,vocal,1,lilac,,,,,,,,,,
limit,4,11,guilt,3,pilot,1,limit,,,,,,,,,,
linen,4,59,noble,3,liken,1,linen,,,,,,,,,,
lingo,4,84,lousy,2,limbo,1,lingo,,,,,,,,,,
livid,4,84,lousy,2,lipid,1,livid,,,,,,,,,,
lodge,4,59,noble,4,louse,1,lodge,,,,,,,,,,
login,4,84,lousy,2,logic,1,login,,,,,,,,,,
loopy,4,84,lousy,3,lobby,2,loopy,,,,,,,,,,
loose,4,59,noble,4,louse,1,loose,,,,,,,,,,
lower,4,20,liver,3,loser,1,lower,,,,,,,,,,
loyal,4,60,scaly,2,bylaw,1,loyal,,,,,,,,,,
lumen,4,59,noble,3,liken,1,lumen,,,,,,,,,,
lumpy,4,84,lousy,2,lucky,1,lumpy,,,,,,,,,,
lunch,4,84,lousy,2,lucid,1,lunch,,,,,,,,,,
lying,4,84,lousy,3,lynch,1,lying,,,,,,,,,,
lymph,4,84,lousy,3,lynch,1,lymph,,,,,,,,,,
macaw,4,110,mason,8,magic,1,macaw,,,,,,,,,,
madam,4,110,mason,8,magic,3,madam,,,,,,,,,,
mafia,4,110,mason,8,magic,2,mafia,,,,,,,,,,
magma,4,110,mason,8,magic,1,magma,,,,,,,,,,
major,4,77,baron,6,favor,3,major,,,,,,,,,,
maker,4,49,grace,17,baker,1,maker,,,,,,,,,,
mambo,4,110,mason,2,macho,1,mambo,,,,,,,,,,
manga,4,110,mason,4,mangy,1,manga,,,,,,,,,,
manic,4,110,mason,4,mangy,2,manic,,,,,,,,,,
manly,4,60,scaly,7,daily,2,manly,,,,,,,,,,
maple,4,42,salve,6,cable,3,maple,,,,,,,,,,
march,4,77,baron,7,marsh,1,march,,,,,,,,,,
marry,4,28,chard,4,fairy,2,marry,,,,,,,,,,
masse,4,61,chase,2,pause,1,masse,,,,,,,,,,
match,4,49,nasty,9,batch,5,match,,,,,,,,,,
matey,4,23,haste,3,taken,1,matey,,,,,,,,,,
mauve,4,61,chase,12,vague,1,mauve,,,,,,,,,,
maybe,4,61,chase,12,vague,3,maybe,,,,,,,,,,
mecca,4,61,chase,3,decay,1,mecca,,,,,,,,,,
medal,4,42,salve,12,decal,2,medal,,,,,,,,,,
media,4,61,chase,6,began,1,media,,,,,,,,,,
medic,4,145,noise,4,bicep,1,medic,,,,,,,,,,
melee,4,59,noble,4,delve,1,melee,,,,,,,,,,
melon,4,59,noble,3,lemon,1,melon,,,,,,,,,,
merge,4,160,rouse,17,gripe,2,merge,,,,,,,,,,
metal,4,8,delta,3,fetal,2,metal,,,,,,,,,,
midge,4,145,noise,4,imbue,1,midge,,,,,,,,,,
might,4,45,hoist,5,fight,4,might,,,,,,,,,,
mince,4,145,noise,5,binge,2,mince,,,,,,,,,,
miner,4,160,rouse,37,fried,6,miner,,,,,,,,,,
minim,4,196,noisy,9,cumin,1,minim,,,,,,,,,,
minor,4,98,curio,6,vigor,1,minor,,,,,,,,,,
mirth,4,31,broth,2,girth,1,mirth,,,,,,,,,,
miser,4,160,rouse,9,wiser,1,miser,,,,,,,,,,
missy,4,196,noisy,3,gipsy,2,missy,,,,,,,,,,
modal,4,60,scaly,11,zonal,1,modal,,,,,,,,,,
model,4,59,noble,5,dowel,1,model,,,,,,,,,,
modem,4,145,noise,4,dopey,1,modem,,,,,,,,,,
moldy,4,84,lousy,10,godly,1,moldy,,,,,,,,,,
moose,4,145,noise,6,mouse,1,moose,,,,,,,,,,
moral,4,22,valor,3,coral,1,moral,,,,,,,,,,
moron,4,98,curio,4,horny,1,moron,,,,,,,,,,
morph,4,98,curio,4,horny,1,morph,,,,,,,,,,
mossy,4,196,noisy,2,bossy,1,mossy,,,,,,,,,,
motif,4,84,south,6,tonic,1,motif,,,,,,,,,,
motor,4,31,broth,6,torus,2,motor,,,,,,,,,,
motto,4,84,south,2,booty,1,motto,,,,,,,,,,
mourn,4,25,hydro,3,scorn,1,mourn,,,,,,,,,,
mower,4,160,rouse,14,cower,2,mower,,,,,,,,,,
mucky,4,196,noisy,16,dumpy,1,mucky,,,,,,,,,,
mucus,4,196,noisy,3,shuck,1,mucus,,,,,,,,,,
muddy,4,196,noisy,16,dumpy,1,muddy,,,,,,,,,,
mulch,4,84,lousy,6,guild,1,mulch,,,,,,,,,,
munch,4,196,noisy,5,bunch,3,munch,,,,,,,,,,
